,Price ($/kWh),cld - distribution,mec - generation,mgcc - generation,fixed cost
2024-12-03 15:00:00-08:00,0.388402,0.328393,0.060009,0.0,0
2024-12-03 16:00:00-08:00,0.346392,0.273318,0.073074,0.0,0
2024-12-03 17:00:00-08:00,0.348867,0.275098,0.073769,0.0,0
2024-12-03 18:00:00-08:00,0.312354,0.237194,0.07516,0.0,0
2024-12-03 19:00:00-08:00,0.322513,0.251546,0.070967,0.0,0
2024-12-03 20:00:00-08:00,0.287095,0.216506,0.070589,0.0,0
2024-12-03 21:00:00-08:00,0.23616,0.16709,0.06907,0.0,0
2024-12-03 22:00:00-08:00,0.174161,0.109153,0.065008,0.0,0
2024-12-03 23:00:00-08:00,0.120485,0.05953,0.060955,0.0,0
2024-12-04 00:00:00-08:00,0.065858,0.012452,0.053406,0.0,0
2024-12-04 01:00:00-08:00,0.087936,0.035297,0.052639,0.0,0
2024-12-04 02:00:00-08:00,0.083175,0.031638,0.051537,0.0,0
2024-12-04 03:00:00-08:00,0.08704,0.035206,0.051834,0.0,0
2024-12-04 04:00:00-08:00,0.120853,0.068643,0.05221,0.0,0
2024-12-04 05:00:00-08:00,0.114991,0.054306,0.060685,0.0,0
2024-12-04 06:00:00-08:00,0.200023,0.134301,0.065722,0.0,0
2024-12-04 07:00:00-08:00,0.547339,0.484081,0.063258,0.0,0
2024-12-04 08:00:00-08:00,0.608899,0.554697,0.054202,0.0,0
2024-12-04 09:00:00-08:00,0.857083,0.805511,0.051572,0.0,0
2024-12-04 10:00:00-08:00,0.869557,0.820822,0.048735,0.0,0
2024-12-04 11:00:00-08:00,0.55306,0.506925,0.046135,0.0,0
2024-12-04 12:00:00-08:00,0.523586,0.480856,0.04273,0.0,0
2024-12-04 13:00:00-08:00,0.606217,0.562776,0.043441,0.0,0
2024-12-04 14:00:00-08:00,0.46143,0.413725,0.047705,0.0,0
2024-12-04 15:00:00-08:00,0.446689,0.389868,0.056821,0.0,0
2024-12-04 16:00:00-08:00,0.38102,0.311436,0.069584,0.0,0
2024-12-04 17:00:00-08:00,0.395677,0.321365,0.070768,0.003544,0
2024-12-04 18:00:00-08:00,0.279902,0.211917,0.067985,0.0,0
2024-12-04 19:00:00-08:00,0.243024,0.175946,0.067078,0.0,0
2024-12-04 20:00:00-08:00,0.201749,0.135791,0.065958,0.0,0
2024-12-04 21:00:00-08:00,0.186164,0.119643,0.066521,0.0,0
2024-12-04 22:00:00-08:00,0.147723,0.083485,0.064238,0.0,0
2024-12-04 23:00:00-08:00,0.112452,0.050979,0.061473,0.0,0
2024-12-05 00:00:00-08:00,0.074038,0.016842,0.057196,0.0,0
2024-12-05 01:00:00-08:00,0.081072,0.028046,0.053026,0.0,0
2024-12-05 02:00:00-08:00,0.081584,0.030177,0.051407,0.0,0
2024-12-05 03:00:00-08:00,0.093506,0.042066,0.05144,0.0,0
2024-12-05 04:00:00-08:00,0.099524,0.04401,0.055514,0.0,0
2024-12-05 05:00:00-08:00,0.106515,0.046414,0.060101,0.0,0
2024-12-05 06:00:00-08:00,0.120285,0.053823,0.066462,0.0,0
2024-12-05 07:00:00-08:00,0.286979,0.222441,0.064538,0.0,0
2024-12-05 08:00:00-08:00,0.349459,0.292132,0.057327,0.0,0
2024-12-05 09:00:00-08:00,0.595247,0.541855,0.053392,0.0,0
2024-12-05 10:00:00-08:00,0.460566,0.40859,0.051976,0.0,0
2024-12-05 11:00:00-08:00,0.42509,0.37709,0.048,0.0,0
2024-12-05 12:00:00-08:00,0.326762,0.280874,0.045888,0.0,0
2024-12-05 13:00:00-08:00,0.269547,0.22377,0.045777,0.0,0
2024-12-05 14:00:00-08:00,0.190484,0.142533,0.047951,0.0,0
2024-12-05 15:00:00-08:00,0.187287,0.129975,0.057312,0.0,0
2024-12-05 16:00:00-08:00,0.15525,0.087516,0.067734,0.0,0
2024-12-05 17:00:00-08:00,0.123196,0.053465,0.069731,0.0,0
2024-12-05 18:00:00-08:00,0.163631,0.095453,0.068178,0.0,0
2024-12-05 19:00:00-08:00,0.158009,0.090947,0.067062,0.0,0
2024-12-05 20:00:00-08:00,0.165951,0.098716,0.067235,0.0,0
2024-12-05 21:00:00-08:00,0.132489,0.066974,0.065515,0.0,0
2024-12-05 22:00:00-08:00,0.124479,0.060411,0.064068,0.0,0
2024-12-05 23:00:00-08:00,0.104857,0.042993,0.061864,0.0,0
2024-12-06 00:00:00-08:00,0.077343,0.019821,0.057522,0.0,0
2024-12-06 01:00:00-08:00,0.073465,0.020273,0.053192,0.0,0
2024-12-06 02:00:00-08:00,0.069142,0.016515,0.052627,0.0,0
2024-12-06 03:00:00-08:00,0.072221,0.019956,0.052265,0.0,0
2024-12-06 04:00:00-08:00,0.07693,0.022693,0.054237,0.0,0
2024-12-06 05:00:00-08:00,0.091188,0.02628,0.064908,0.0,0
2024-12-06 06:00:00-08:00,0.116154,0.047964,0.06819,0.0,0
2024-12-06 07:00:00-08:00,0.180973,0.11418,0.066793,0.0,0
2024-12-06 08:00:00-08:00,0.165315,0.10993,0.055385,0.0,0
2024-12-06 09:00:00-08:00,0.203461,0.15088,0.052581,0.0,0
2024-12-06 10:00:00-08:00,0.233737,0.180964,0.052773,0.0,0
2024-12-06 11:00:00-08:00,0.187419,0.136396,0.051023,0.0,0
2024-12-06 12:00:00-08:00,0.12936,0.083346,0.046014,0.0,0
2024-12-06 13:00:00-08:00,0.118381,0.071974,0.046407,0.0,0
2024-12-06 14:00:00-08:00,0.103103,0.053256,0.049847,0.0,0
2024-12-06 15:00:00-08:00,0.104998,0.045303,0.059695,0.0,0
2024-12-06 16:00:00-08:00,0.110094,0.04115,0.068944,0.0,0
2024-12-06 17:00:00-08:00,0.111252,0.039207,0.072045,0.0,0
2024-12-06 18:00:00-08:00,0.119961,0.049388,0.070573,0.0,0
2024-12-06 19:00:00-08:00,0.143251,0.07376,0.069491,0.0,0
2024-12-06 20:00:00-08:00,0.115775,0.049106,0.066669,0.0,0
2024-12-06 21:00:00-08:00,0.104913,0.038949,0.065964,0.0,0
2024-12-06 22:00:00-08:00,0.096,0.030549,0.065451,0.0,0
2024-12-06 23:00:00-08:00,0.087549,0.024538,0.063011,0.0,0
2024-12-07 00:00:00-08:00,0.0663,0.012091,0.054209,0.0,0
2024-12-07 01:00:00-08:00,0.096027,0.042347,0.05368,0.0,0
2024-12-07 02:00:00-08:00,0.086027,0.034866,0.051161,0.0,0
2024-12-07 03:00:00-08:00,0.091656,0.040514,0.051142,0.0,0
2024-12-07 04:00:00-08:00,0.096306,0.044968,0.051338,0.0,0
2024-12-07 05:00:00-08:00,0.106893,0.051365,0.055528,0.0,0
2024-12-07 06:00:00-08:00,0.146563,0.090582,0.055981,0.0,0
2024-12-07 07:00:00-08:00,0.172975,0.118398,0.054577,0.0,0
2024-12-07 08:00:00-08:00,0.15421,0.102547,0.051663,0.0,0
2024-12-07 09:00:00-08:00,0.149819,0.099953,0.049866,0.0,0
2024-12-07 10:00:00-08:00,0.118974,0.073849,0.045125,0.0,0
2024-12-07 11:00:00-08:00,0.107193,0.06416,0.043033,0.0,0
2024-12-07 12:00:00-08:00,0.083706,0.043975,0.039731,0.0,0
2024-12-07 13:00:00-08:00,0.079723,0.039028,0.040695,0.0,0
2024-12-07 14:00:00-08:00,0.075551,0.033664,0.041887,0.0,0
2024-12-07 15:00:00-08:00,0.086564,0.031978,0.054586,0.0,0
2024-12-07 16:00:00-08:00,0.100977,0.041259,0.059718,0.0,0
2024-12-07 17:00:00-08:00,0.099516,0.037454,0.062062,0.0,0
2024-12-07 18:00:00-08:00,0.096099,0.036606,0.059493,0.0,0
2024-12-07 19:00:00-08:00,0.107523,0.048464,0.059059,0.0,0
2024-12-07 20:00:00-08:00,0.116693,0.058597,0.058096,0.0,0
2024-12-07 21:00:00-08:00,0.113486,0.056384,0.057102,0.0,0
2024-12-07 22:00:00-08:00,0.130877,0.074619,0.056258,0.0,0
2024-12-07 23:00:00-08:00,0.096731,0.041095,0.055636,0.0,0
2024-12-08 00:00:00-08:00,0.070374,0.018744,0.05163,0.0,0
2024-12-08 01:00:00-08:00,0.091945,0.041541,0.050404,0.0,0
2024-12-08 02:00:00-08:00,0.083667,0.034324,0.049343,0.0,0
2024-12-08 03:00:00-08:00,0.075988,0.028784,0.047204,0.0,0
2024-12-08 04:00:00-08:00,0.083322,0.036671,0.046651,0.0,0
2024-12-08 05:00:00-08:00,0.082519,0.033185,0.049334,0.0,0
2024-12-08 06:00:00-08:00,0.103424,0.05393,0.049494,0.0,0
2024-12-08 07:00:00-08:00,0.114588,0.071092,0.043496,0.0,0
2024-12-08 08:00:00-08:00,0.101479,0.057941,0.043538,0.0,0
2024-12-08 09:00:00-08:00,0.088401,0.046426,0.041975,0.0,0
2024-12-08 10:00:00-08:00,0.097319,0.058553,0.038766,0.0,0
2024-12-08 11:00:00-08:00,0.071275,0.036318,0.034957,0.0,0
2024-12-08 12:00:00-08:00,0.060598,0.025281,0.035317,0.0,0
2024-12-08 13:00:00-08:00,0.059088,0.022963,0.036125,0.0,0
2024-12-08 14:00:00-08:00,0.076194,0.037261,0.038933,0.0,0
2024-12-08 15:00:00-08:00,0.087737,0.03789,0.049847,0.0,0
2024-12-08 16:00:00-08:00,0.104357,0.047811,0.056546,0.0,0
2024-12-08 17:00:00-08:00,0.126096,0.069444,0.056652,0.0,0
2024-12-08 18:00:00-08:00,0.11969,0.06307,0.05662,0.0,0
2024-12-08 19:00:00-08:00,0.132994,0.07652,0.056474,0.0,0
2024-12-08 20:00:00-08:00,0.126671,0.07028,0.056391,0.0,0
2024-12-08 21:00:00-08:00,0.120976,0.06434,0.056636,0.0,0
2024-12-08 22:00:00-08:00,0.083028,0.028173,0.054855,0.0,0
2024-12-08 23:00:00-08:00,0.083974,0.029861,0.054113,0.0,0
2024-12-09 00:00:00-08:00,0.056887,0.010035,0.046852,0.0,0
2024-12-09 01:00:00-08:00,0.089659,0.042705,0.046954,0.0,0
2024-12-09 02:00:00-08:00,0.093235,0.046266,0.046969,0.0,0
2024-12-09 03:00:00-08:00,0.10836,0.061473,0.046887,0.0,0
2024-12-09 04:00:00-08:00,0.138634,0.090204,0.04843,0.0,0
2024-12-09 05:00:00-08:00,0.194217,0.138491,0.055726,0.0,0
2024-12-09 06:00:00-08:00,0.242828,0.182187,0.060641,0.0,0
2024-12-09 07:00:00-08:00,0.399964,0.33965,0.060314,0.0,0
2024-12-09 08:00:00-08:00,0.403394,0.351114,0.05228,0.0,0
2024-12-09 09:00:00-08:00,0.430384,0.381646,0.048738,0.0,0
2024-12-09 10:00:00-08:00,0.49286,0.446973,0.045887,0.0,0
2024-12-09 11:00:00-08:00,0.45378,0.411143,0.042637,0.0,0
2024-12-09 12:00:00-08:00,0.564636,0.523306,0.04133,0.0,0
2024-12-09 13:00:00-08:00,0.564881,0.523495,0.041386,0.0,0
2024-12-09 14:00:00-08:00,0.547156,0.504091,0.043065,0.0,0
2024-12-09 15:00:00-08:00,0.524429,0.469344,0.055085,0.0,0
2024-12-09 16:00:00-08:00,0.477053,0.410392,0.066661,0.0,0
2024-12-09 17:00:00-08:00,0.421952,0.354866,0.067086,0.0,0
2024-12-09 18:00:00-08:00,0.444367,0.378803,0.065564,0.0,0
2024-12-09 19:00:00-08:00,0.469605,0.403932,0.065673,0.0,0
2024-12-09 20:00:00-08:00,0.406847,0.341376,0.065471,0.0,0
2024-12-09 21:00:00-08:00,0.347395,0.282303,0.065092,0.0,0
2024-12-09 22:00:00-08:00,0.272454,0.20944,0.063014,0.0,0
2024-12-09 23:00:00-08:00,0.237046,0.177161,0.059885,0.0,0
2024-12-10 00:00:00-08:00,0.061896,0.010035,0.051861,0.0,0
2024-12-10 01:00:00-08:00,0.095051,0.042705,0.052346,0.0,0
2024-12-10 02:00:00-08:00,0.097811,0.046266,0.051545,0.0,0
2024-12-10 03:00:00-08:00,0.113051,0.061473,0.051578,0.0,0
2024-12-10 04:00:00-08:00,0.144766,0.090204,0.054562,0.0,0
2024-12-10 05:00:00-08:00,0.200282,0.138491,0.061791,0.0,0
2024-12-10 06:00:00-08:00,0.251829,0.182187,0.069642,0.0,0
2024-12-10 07:00:00-08:00,0.406079,0.33965,0.066429,0.0,0
2024-12-10 08:00:00-08:00,0.408564,0.351114,0.05745,0.0,0
2024-12-10 09:00:00-08:00,0.43487,0.381646,0.053224,0.0,0
2024-12-10 10:00:00-08:00,0.495419,0.446973,0.048446,0.0,0
2024-12-10 11:00:00-08:00,0.458115,0.411143,0.046972,0.0,0
2024-12-10 12:00:00-08:00,0.566356,0.523306,0.04305,0.0,0
2024-12-10 13:00:00-08:00,0.566171,0.523495,0.042676,0.0,0
2024-12-10 14:00:00-08:00,0.550327,0.504091,0.046236,0.0,0
2024-12-10 15:00:00-08:00,0.524633,0.469344,0.055289,0.0,0
2024-12-10 16:00:00-08:00,0.482289,0.410392,0.071897,0.0,0
2024-12-10 17:00:00-08:00,0.425232,0.354866,0.070366,0.0,0
2024-12-10 18:00:00-08:00,0.450355,0.378803,0.071552,0.0,0
2024-12-10 19:00:00-08:00,0.474562,0.403932,0.07063,0.0,0
2024-12-10 20:00:00-08:00,0.411787,0.341376,0.070411,0.0,0
2024-12-10 21:00:00-08:00,0.352097,0.282303,0.069794,0.0,0
2024-12-10 22:00:00-08:00,0.276767,0.20944,0.067327,0.0,0
2024-12-10 23:00:00-08:00,0.242418,0.177161,0.065257,0.0,0
2024-12-11 00:00:00-08:00,0.096337,0.039634,0.056703,0.0,0
2024-12-11 01:00:00-08:00,0.07773,0.021223,0.056507,0.0,0
2024-12-11 02:00:00-08:00,0.071995,0.016161,0.055834,0.0,0
2024-12-11 03:00:00-08:00,0.071728,0.015516,0.056212,0.0,0
2024-12-11 04:00:00-08:00,0.075678,0.017621,0.058057,0.0,0
2024-12-11 05:00:00-08:00,0.087715,0.019436,0.068279,0.0,0
2024-12-11 06:00:00-08:00,0.107101,0.0351,0.072001,0.0,0
2024-12-11 07:00:00-08:00,0.168014,0.094524,0.07349,0.0,0
2024-12-11 08:00:00-08:00,0.194585,0.123402,0.071183,0.0,0
2024-12-11 09:00:00-08:00,0.205388,0.138347,0.067041,0.0,0
2024-12-11 10:00:00-08:00,0.210452,0.150107,0.060345,0.0,0
2024-12-11 11:00:00-08:00,0.232994,0.180316,0.052678,0.0,0
2024-12-11 12:00:00-08:00,0.149255,0.099408,0.049847,0.0,0
2024-12-11 13:00:00-08:00,0.141038,0.091167,0.049871,0.0,0
2024-12-11 14:00:00-08:00,0.202528,0.147965,0.054563,0.0,0
2024-12-11 15:00:00-08:00,0.162142,0.094989,0.067153,0.0,0
2024-12-11 16:00:00-08:00,0.208973,0.134862,0.074111,0.0,0
2024-12-11 17:00:00-08:00,0.215184,0.140293,0.074891,0.0,0
2024-12-11 18:00:00-08:00,0.162927,0.092911,0.070016,0.0,0
2024-12-11 19:00:00-08:00,0.169599,0.097696,0.071903,0.0,0
2024-12-11 20:00:00-08:00,0.141846,0.070182,0.071664,0.0,0
2024-12-11 21:00:00-08:00,0.114897,0.044287,0.07061,0.0,0
2024-12-11 22:00:00-08:00,0.105784,0.03931,0.066474,0.0,0
2024-12-11 23:00:00-08:00,0.074952,0.01331,0.061642,0.0,0
2024-12-12 00:00:00-08:00,0.064162,0.006516,0.057646,0.0,0
2024-12-12 01:00:00-08:00,0.090125,0.034599,0.055526,0.0,0
2024-12-12 02:00:00-08:00,0.089984,0.034602,0.055382,0.0,0
2024-12-12 03:00:00-08:00,0.081812,0.027037,0.054775,0.0,0
2024-12-12 04:00:00-08:00,0.082752,0.027249,0.055503,0.0,0
2024-12-12 05:00:00-08:00,0.097685,0.032319,0.065366,0.0,0
2024-12-12 06:00:00-08:00,0.106864,0.037146,0.069718,0.0,0
2024-12-12 07:00:00-08:00,0.122932,0.05318,0.069752,0.0,0
2024-12-12 08:00:00-08:00,0.130078,0.061979,0.068099,0.0,0
2024-12-12 09:00:00-08:00,0.169386,0.1013,0.068086,0.0,0
2024-12-12 10:00:00-08:00,0.163301,0.097378,0.065923,0.0,0
2024-12-12 11:00:00-08:00,0.172106,0.118309,0.053797,0.0,0
2024-12-12 12:00:00-08:00,0.136142,0.083796,0.052346,0.0,0
2024-12-12 13:00:00-08:00,0.137741,0.083119,0.054622,0.0,0
2024-12-12 14:00:00-08:00,0.186884,0.124151,0.062733,0.0,0
2024-12-12 15:00:00-08:00,0.229775,0.162876,0.066899,0.0,0
2024-12-12 16:00:00-08:00,0.207741,0.138535,0.069206,0.0,0
2024-12-12 17:00:00-08:00,0.195867,0.126852,0.069015,0.0,0
2024-12-12 18:00:00-08:00,0.207734,0.139816,0.067918,0.0,0
2024-12-12 19:00:00-08:00,0.190664,0.126024,0.06464,0.0,0
2024-12-12 20:00:00-08:00,0.194384,0.13126,0.063124,0.0,0
2024-12-12 21:00:00-08:00,0.212707,0.150881,0.061826,0.0,0
2024-12-12 22:00:00-08:00,0.175401,0.117627,0.057774,0.0,0
2024-12-12 23:00:00-08:00,0.134255,0.080441,0.053814,0.0,0
2024-12-13 00:00:00-08:00,0.057744,0.007794,0.04995,0.0,0
2024-12-13 01:00:00-08:00,0.061681,0.012366,0.049315,0.0,0
2024-12-13 02:00:00-08:00,0.060803,0.011953,0.04885,0.0,0
2024-12-13 03:00:00-08:00,0.061395,0.012634,0.048761,0.0,0
2024-12-13 04:00:00-08:00,0.063241,0.013646,0.049595,0.0,0
2024-12-13 05:00:00-08:00,0.070984,0.012933,0.058051,0.0,0
2024-12-13 06:00:00-08:00,0.077688,0.01589,0.061798,0.0,0
2024-12-13 07:00:00-08:00,0.080672,0.019303,0.061369,0.0,0
2024-12-13 08:00:00-08:00,0.097564,0.038448,0.059116,0.0,0
2024-12-13 09:00:00-08:00,0.101568,0.045306,0.056262,0.0,0
2024-12-13 10:00:00-08:00,0.2763,0.221045,0.055255,0.0,0
2024-12-13 11:00:00-08:00,0.285965,0.232978,0.052987,0.0,0
2024-12-13 12:00:00-08:00,0.246126,0.196722,0.049404,0.0,0
2024-12-13 13:00:00-08:00,0.168198,0.117883,0.050315,0.0,0
2024-12-13 14:00:00-08:00,0.174481,0.117163,0.057318,0.0,0
2024-12-13 15:00:00-08:00,0.144256,0.084773,0.059483,0.0,0
2024-12-13 16:00:00-08:00,0.10552,0.040781,0.064739,0.0,0
2024-12-13 17:00:00-08:00,0.108002,0.043285,0.064717,0.0,0
2024-12-13 18:00:00-08:00,0.109124,0.045812,0.063312,0.0,0
2024-12-13 19:00:00-08:00,0.121343,0.058295,0.063048,0.0,0
2024-12-13 20:00:00-08:00,0.113905,0.052268,0.061637,0.0,0
2024-12-13 21:00:00-08:00,0.109289,0.048332,0.060957,0.0,0
2024-12-13 22:00:00-08:00,0.084908,0.02551,0.059398,0.0,0
2024-12-13 23:00:00-08:00,0.075857,0.017321,0.058536,0.0,0
2024-12-14 00:00:00-08:00,0.061536,0.006341,0.055195,0.0,0
2024-12-14 01:00:00-08:00,0.056591,0.004144,0.052447,0.0,0
2024-12-14 02:00:00-08:00,0.053212,0.003493,0.049719,0.0,0
2024-12-14 03:00:00-08:00,0.05241,0.003052,0.049358,0.0,0
2024-12-14 04:00:00-08:00,0.054501,0.003079,0.051422,0.0,0
2024-12-14 05:00:00-08:00,0.059645,0.003226,0.056419,0.0,0
2024-12-14 06:00:00-08:00,0.060045,0.003193,0.056852,0.0,0
2024-12-14 07:00:00-08:00,0.05993,0.003117,0.056813,0.0,0
2024-12-14 08:00:00-08:00,0.058894,0.004999,0.053895,0.0,0
2024-12-14 09:00:00-08:00,0.060684,0.007029,0.053655,0.0,0
2024-12-14 10:00:00-08:00,0.061737,0.008137,0.0536,0.0,0
2024-12-14 11:00:00-08:00,0.059877,0.00698,0.052897,0.0,0
2024-12-14 12:00:00-08:00,0.051894,0.006779,0.045115,0.0,0
2024-12-14 13:00:00-08:00,0.050642,0.006334,0.044308,0.0,0
2024-12-14 14:00:00-08:00,0.057154,0.006095,0.051059,0.0,0
2024-12-14 15:00:00-08:00,0.06074,0.006832,0.053908,0.0,0
2024-12-14 16:00:00-08:00,0.064671,0.007916,0.056755,0.0,0
2024-12-14 17:00:00-08:00,0.070988,0.013438,0.05755,0.0,0
2024-12-14 18:00:00-08:00,0.077556,0.020368,0.057188,0.0,0
2024-12-14 19:00:00-08:00,0.077546,0.021098,0.056448,0.0,0
2024-12-14 20:00:00-08:00,0.079276,0.023695,0.055581,0.0,0
2024-12-14 21:00:00-08:00,0.076412,0.021108,0.055304,0.0,0
2024-12-14 22:00:00-08:00,0.067539,0.01288,0.054659,0.0,0
2024-12-14 23:00:00-08:00,0.058291,0.007246,0.051045,0.0,0
2024-12-15 00:00:00-08:00,0.054783,0.010712,0.044071,0.0,0
2024-12-15 01:00:00-08:00,0.05064,0.007309,0.043331,0.0,0
2024-12-15 02:00:00-08:00,0.049603,0.006456,0.043147,0.0,0
2024-12-15 03:00:00-08:00,0.049554,0.007126,0.042428,0.0,0
2024-12-15 04:00:00-08:00,0.05144,0.0075,0.04394,0.0,0
2024-12-15 05:00:00-08:00,0.053538,0.009038,0.0445,0.0,0
2024-12-15 06:00:00-08:00,0.058994,0.011672,0.047322,0.0,0
2024-12-15 07:00:00-08:00,0.059804,0.009957,0.049847,0.0,0
2024-12-15 08:00:00-08:00,0.057895,0.015954,0.041941,0.0,0
2024-12-15 09:00:00-08:00,0.058571,0.013695,0.044876,0.0,0
2024-12-15 10:00:00-08:00,0.053488,0.009807,0.043681,0.0,0
2024-12-15 11:00:00-08:00,0.049992,0.008498,0.041494,0.0,0
2024-12-15 12:00:00-08:00,0.045352,0.009726,0.035626,0.0,0
2024-12-15 13:00:00-08:00,0.049201,0.007622,0.041579,0.0,0
2024-12-15 14:00:00-08:00,0.058922,0.009905,0.049017,0.0,0
2024-12-15 15:00:00-08:00,0.064476,0.012038,0.052438,0.0,0
2024-12-15 16:00:00-08:00,0.072105,0.012655,0.05945,0.0,0
2024-12-15 17:00:00-08:00,0.087753,0.025867,0.061886,0.0,0
2024-12-15 18:00:00-08:00,0.087804,0.026239,0.061565,0.0,0
2024-12-15 19:00:00-08:00,0.088152,0.02662,0.061532,0.0,0
2024-12-15 20:00:00-08:00,0.087643,0.025286,0.062357,0.0,0
2024-12-15 21:00:00-08:00,0.084681,0.023747,0.060934,0.0,0
2024-12-15 22:00:00-08:00,0.071703,0.012521,0.059182,0.0,0
2024-12-15 23:00:00-08:00,0.068393,0.010591,0.057802,0.0,0
2024-12-16 00:00:00-08:00,0.072819,0.017582,0.055237,0.0,0
2024-12-16 01:00:00-08:00,0.065914,0.010996,0.054918,0.0,0
2024-12-16 02:00:00-08:00,0.062913,0.008193,0.05472,0.0,0
2024-12-16 03:00:00-08:00,0.063141,0.008299,0.054842,0.0,0
2024-12-16 04:00:00-08:00,0.06691,0.011354,0.055556,0.0,0
2024-12-16 05:00:00-08:00,0.077481,0.012122,0.065359,0.0,0
