,Price ($/kWh),cld - distribution,mec - generation,mgcc - generation,fixed cost
2024-12-01 00:00:00-08:00,0.068784,0.0,0.068784,0.0,0
2024-12-01 01:00:00-08:00,0.067936,0.0,0.067936,0.0,0
2024-12-01 02:00:00-08:00,0.063243,0.0,0.063243,0.0,0
2024-12-01 03:00:00-08:00,0.062174,0.0,0.062174,0.0,0
2024-12-01 04:00:00-08:00,0.063585,0.0,0.063585,0.0,0
2024-12-01 05:00:00-08:00,0.065084,0.0,0.065084,0.0,0
2024-12-01 06:00:00-08:00,0.065543,0.0,0.065543,0.0,0
2024-12-01 07:00:00-08:00,0.054973,0.0,0.054973,0.0,0
2024-12-01 08:00:00-08:00,0.046147,0.0,0.046147,0.0,0
2024-12-01 09:00:00-08:00,0.047023,0.0,0.047023,0.0,0
2024-12-01 10:00:00-08:00,0.043731,0.0,0.043731,0.0,0
2024-12-01 11:00:00-08:00,0.041404,0.0,0.041404,0.0,0
2024-12-01 12:00:00-08:00,0.040282,0.0,0.040282,0.0,0
2024-12-01 13:00:00-08:00,0.040711,0.0,0.040711,0.0,0
2024-12-01 14:00:00-08:00,0.044499,0.0,0.044499,0.0,0
2024-12-01 15:00:00-08:00,0.060869,1e-06,0.060868,0.0,0
2024-12-01 16:00:00-08:00,0.071858,3e-06,0.071855,0.0,0
2024-12-01 17:00:00-08:00,0.074242,6e-06,0.074236,0.0,0
2024-12-01 18:00:00-08:00,0.072006,5e-06,0.072001,0.0,0
2024-12-01 19:00:00-08:00,0.070842,3e-06,0.070839,0.0,0
2024-12-01 20:00:00-08:00,0.070406,3e-06,0.070403,0.0,0
2024-12-01 21:00:00-08:00,0.070987,2e-06,0.070985,0.0,0
2024-12-01 22:00:00-08:00,0.068936,1e-06,0.068935,0.0,0
2024-12-01 23:00:00-08:00,0.067628,0.0,0.067628,0.0,0
2024-12-02 00:00:00-08:00,0.070237,0.0,0.070237,0.0,0
2024-12-02 01:00:00-08:00,0.064269,0.0,0.064269,0.0,0
2024-12-02 02:00:00-08:00,0.064247,0.0,0.064247,0.0,0
2024-12-02 03:00:00-08:00,0.063606,0.0,0.063606,0.0,0
2024-12-02 04:00:00-08:00,0.066071,0.0,0.066071,0.0,0
2024-12-02 05:00:00-08:00,0.077959,0.0,0.077959,0.0,0
2024-12-02 06:00:00-08:00,0.079947,1e-06,0.079946,0.0,0
2024-12-02 07:00:00-08:00,0.076525,1e-06,0.076524,0.0,0
2024-12-02 08:00:00-08:00,0.056156,0.0,0.056156,0.0,0
2024-12-02 09:00:00-08:00,0.050286,0.0,0.050286,0.0,0
2024-12-02 10:00:00-08:00,0.047845,0.0,0.047845,0.0,0
2024-12-02 11:00:00-08:00,0.044962,0.0,0.044962,0.0,0
2024-12-02 12:00:00-08:00,0.043641,0.0,0.043641,0.0,0
2024-12-02 13:00:00-08:00,0.043712,0.0,0.043712,0.0,0
2024-12-02 14:00:00-08:00,0.04785,0.0,0.04785,0.0,0
2024-12-02 15:00:00-08:00,0.065599,1e-06,0.065598,0.0,0
2024-12-02 16:00:00-08:00,0.076521,3e-06,0.076518,0.0,0
2024-12-02 17:00:00-08:00,0.079767,7e-06,0.07976,0.0,0
2024-12-02 18:00:00-08:00,0.076095,6e-06,0.076089,0.0,0
2024-12-02 19:00:00-08:00,0.075493,4e-06,0.075489,0.0,0
2024-12-02 20:00:00-08:00,0.075483,3e-06,0.07548,0.0,0
2024-12-02 21:00:00-08:00,0.074631,1e-06,0.07463,0.0,0
2024-12-02 22:00:00-08:00,0.073124,1e-06,0.073123,0.0,0
2024-12-02 23:00:00-08:00,0.069909,0.0,0.069909,0.0,0
2024-12-03 00:00:00-08:00,0.057211,0.0,0.057211,0.0,0
2024-12-03 01:00:00-08:00,0.054303,0.0,0.054303,0.0,0
2024-12-03 02:00:00-08:00,0.053274,0.0,0.053274,0.0,0
2024-12-03 03:00:00-08:00,0.053441,0.0,0.053441,0.0,0
2024-12-03 04:00:00-08:00,0.054448,0.0,0.054448,0.0,0
2024-12-03 05:00:00-08:00,0.064807,0.0,0.064807,0.0,0
2024-12-03 06:00:00-08:00,0.072394,1e-06,0.072393,0.0,0
2024-12-03 07:00:00-08:00,0.068046,1e-06,0.068045,0.0,0
2024-12-03 08:00:00-08:00,0.056432,0.0,0.056432,0.0,0
2024-12-03 09:00:00-08:00,0.053271,0.0,0.053271,0.0,0
2024-12-03 10:00:00-08:00,0.049638,0.0,0.049638,0.0,0
2024-12-03 11:00:00-08:00,0.048364,0.0,0.048364,0.0,0
2024-12-03 12:00:00-08:00,0.045679,0.0,0.045679,0.0,0
2024-12-03 13:00:00-08:00,0.045146,0.0,0.045146,0.0,0
2024-12-03 14:00:00-08:00,0.04863,0.0,0.04863,0.0,0
2024-12-03 15:00:00-08:00,0.06001,1e-06,0.060009,0.0,0
2024-12-03 16:00:00-08:00,0.073078,4e-06,0.073074,0.0,0
2024-12-03 17:00:00-08:00,0.073775,6e-06,0.073769,0.0,0
2024-12-03 18:00:00-08:00,0.075165,5e-06,0.07516,0.0,0
2024-12-03 19:00:00-08:00,0.070971,4e-06,0.070967,0.0,0
2024-12-03 20:00:00-08:00,0.070591,2e-06,0.070589,0.0,0
2024-12-03 21:00:00-08:00,0.069072,2e-06,0.06907,0.0,0
2024-12-03 22:00:00-08:00,0.065009,1e-06,0.065008,0.0,0
2024-12-03 23:00:00-08:00,0.060955,0.0,0.060955,0.0,0
2024-12-04 00:00:00-08:00,0.053406,0.0,0.053406,0.0,0
2024-12-04 01:00:00-08:00,0.052639,0.0,0.052639,0.0,0
2024-12-04 02:00:00-08:00,0.051537,0.0,0.051537,0.0,0
2024-12-04 03:00:00-08:00,0.051834,0.0,0.051834,0.0,0
2024-12-04 04:00:00-08:00,0.05221,0.0,0.05221,0.0,0
2024-12-04 05:00:00-08:00,0.060685,0.0,0.060685,0.0,0
2024-12-04 06:00:00-08:00,0.065722,0.0,0.065722,0.0,0
2024-12-04 07:00:00-08:00,0.063259,1e-06,0.063258,0.0,0
2024-12-04 08:00:00-08:00,0.054202,0.0,0.054202,0.0,0
2024-12-04 09:00:00-08:00,0.051572,0.0,0.051572,0.0,0
2024-12-04 10:00:00-08:00,0.048735,0.0,0.048735,0.0,0
2024-12-04 11:00:00-08:00,0.046135,0.0,0.046135,0.0,0
2024-12-04 12:00:00-08:00,0.04273,0.0,0.04273,0.0,0
2024-12-04 13:00:00-08:00,0.043441,0.0,0.043441,0.0,0
2024-12-04 14:00:00-08:00,0.047706,1e-06,0.047705,0.0,0
2024-12-04 15:00:00-08:00,0.056822,1e-06,0.056821,0.0,0
2024-12-04 16:00:00-08:00,0.069586,2e-06,0.069584,0.0,0
2024-12-04 17:00:00-08:00,0.074316,4e-06,0.070768,0.003544,0
2024-12-04 18:00:00-08:00,0.067989,4e-06,0.067985,0.0,0
2024-12-04 19:00:00-08:00,0.067081,3e-06,0.067078,0.0,0
2024-12-04 20:00:00-08:00,0.06596,2e-06,0.065958,0.0,0
2024-12-04 21:00:00-08:00,0.066522,1e-06,0.066521,0.0,0
2024-12-04 22:00:00-08:00,0.064239,1e-06,0.064238,0.0,0
2024-12-04 23:00:00-08:00,0.061473,0.0,0.061473,0.0,0
2024-12-05 00:00:00-08:00,0.057197,1e-06,0.057196,0.0,0
2024-12-05 01:00:00-08:00,0.053026,0.0,0.053026,0.0,0
2024-12-05 02:00:00-08:00,0.051407,0.0,0.051407,0.0,0
2024-12-05 03:00:00-08:00,0.05144,0.0,0.05144,0.0,0
2024-12-05 04:00:00-08:00,0.055514,0.0,0.055514,0.0,0
2024-12-05 05:00:00-08:00,0.060101,0.0,0.060101,0.0,0
2024-12-05 06:00:00-08:00,0.066462,0.0,0.066462,0.0,0
2024-12-05 07:00:00-08:00,0.064538,0.0,0.064538,0.0,0
2024-12-05 08:00:00-08:00,0.057327,0.0,0.057327,0.0,0
2024-12-05 09:00:00-08:00,0.053392,0.0,0.053392,0.0,0
2024-12-05 10:00:00-08:00,0.051976,0.0,0.051976,0.0,0
2024-12-05 11:00:00-08:00,0.048,0.0,0.048,0.0,0
2024-12-05 12:00:00-08:00,0.045888,0.0,0.045888,0.0,0
2024-12-05 13:00:00-08:00,0.045777,0.0,0.045777,0.0,0
2024-12-05 14:00:00-08:00,0.047951,0.0,0.047951,0.0,0
2024-12-05 15:00:00-08:00,0.057313,1e-06,0.057312,0.0,0
2024-12-05 16:00:00-08:00,0.067736,2e-06,0.067734,0.0,0
2024-12-05 17:00:00-08:00,0.069734,3e-06,0.069731,0.0,0
2024-12-05 18:00:00-08:00,0.068182,4e-06,0.068178,0.0,0
2024-12-05 19:00:00-08:00,0.067065,3e-06,0.067062,0.0,0
2024-12-05 20:00:00-08:00,0.067237,2e-06,0.067235,0.0,0
2024-12-05 21:00:00-08:00,0.065517,2e-06,0.065515,0.0,0
2024-12-05 22:00:00-08:00,0.064069,1e-06,0.064068,0.0,0
2024-12-05 23:00:00-08:00,0.061864,0.0,0.061864,0.0,0
2024-12-06 00:00:00-08:00,0.057522,0.0,0.057522,0.0,0
2024-12-06 01:00:00-08:00,0.053192,0.0,0.053192,0.0,0
2024-12-06 02:00:00-08:00,0.052627,0.0,0.052627,0.0,0
2024-12-06 03:00:00-08:00,0.052265,0.0,0.052265,0.0,0
2024-12-06 04:00:00-08:00,0.054237,0.0,0.054237,0.0,0
2024-12-06 05:00:00-08:00,0.064908,0.0,0.064908,0.0,0
2024-12-06 06:00:00-08:00,0.06819,0.0,0.06819,0.0,0
2024-12-06 07:00:00-08:00,0.066794,1e-06,0.066793,0.0,0
2024-12-06 08:00:00-08:00,0.055386,1e-06,0.055385,0.0,0
2024-12-06 09:00:00-08:00,0.052582,1e-06,0.052581,0.0,0
2024-12-06 10:00:00-08:00,0.052773,0.0,0.052773,0.0,0
2024-12-06 11:00:00-08:00,0.051023,0.0,0.051023,0.0,0
2024-12-06 12:00:00-08:00,0.046014,0.0,0.046014,0.0,0
2024-12-06 13:00:00-08:00,0.046407,0.0,0.046407,0.0,0
2024-12-06 14:00:00-08:00,0.049847,0.0,0.049847,0.0,0
2024-12-06 15:00:00-08:00,0.059696,1e-06,0.059695,0.0,0
2024-12-06 16:00:00-08:00,0.068946,2e-06,0.068944,0.0,0
2024-12-06 17:00:00-08:00,0.072048,3e-06,0.072045,0.0,0
2024-12-06 18:00:00-08:00,0.070576,3e-06,0.070573,0.0,0
2024-12-06 19:00:00-08:00,0.069493,2e-06,0.069491,0.0,0
2024-12-06 20:00:00-08:00,0.066671,2e-06,0.066669,0.0,0
2024-12-06 21:00:00-08:00,0.065966,2e-06,0.065964,0.0,0
2024-12-06 22:00:00-08:00,0.065452,1e-06,0.065451,0.0,0
2024-12-06 23:00:00-08:00,0.063012,1e-06,0.063011,0.0,0
2024-12-07 00:00:00-08:00,0.05421,1e-06,0.054209,0.0,0
2024-12-07 01:00:00-08:00,0.05368,0.0,0.05368,0.0,0
2024-12-07 02:00:00-08:00,0.051161,0.0,0.051161,0.0,0
2024-12-07 03:00:00-08:00,0.051142,0.0,0.051142,0.0,0
2024-12-07 04:00:00-08:00,0.051338,0.0,0.051338,0.0,0
2024-12-07 05:00:00-08:00,0.055528,0.0,0.055528,0.0,0
2024-12-07 06:00:00-08:00,0.055981,0.0,0.055981,0.0,0
2024-12-07 07:00:00-08:00,0.054578,1e-06,0.054577,0.0,0
2024-12-07 08:00:00-08:00,0.051663,0.0,0.051663,0.0,0
2024-12-07 09:00:00-08:00,0.049866,0.0,0.049866,0.0,0
2024-12-07 10:00:00-08:00,0.045125,0.0,0.045125,0.0,0
2024-12-07 11:00:00-08:00,0.043033,0.0,0.043033,0.0,0
2024-12-07 12:00:00-08:00,0.039731,0.0,0.039731,0.0,0
2024-12-07 13:00:00-08:00,0.040695,0.0,0.040695,0.0,0
2024-12-07 14:00:00-08:00,0.041887,0.0,0.041887,0.0,0
2024-12-07 15:00:00-08:00,0.054587,1e-06,0.054586,0.0,0
2024-12-07 16:00:00-08:00,0.05972,2e-06,0.059718,0.0,0
2024-12-07 17:00:00-08:00,0.062065,3e-06,0.062062,0.0,0
2024-12-07 18:00:00-08:00,0.059496,3e-06,0.059493,0.0,0
2024-12-07 19:00:00-08:00,0.059061,2e-06,0.059059,0.0,0
2024-12-07 20:00:00-08:00,0.058098,2e-06,0.058096,0.0,0
2024-12-07 21:00:00-08:00,0.057103,1e-06,0.057102,0.0,0
2024-12-07 22:00:00-08:00,0.056259,1e-06,0.056258,0.0,0
2024-12-07 23:00:00-08:00,0.055636,0.0,0.055636,0.0,0
2024-12-08 00:00:00-08:00,0.05163,0.0,0.05163,0.0,0
2024-12-08 01:00:00-08:00,0.050404,0.0,0.050404,0.0,0
2024-12-08 02:00:00-08:00,0.049343,0.0,0.049343,0.0,0
2024-12-08 03:00:00-08:00,0.047204,0.0,0.047204,0.0,0
2024-12-08 04:00:00-08:00,0.046651,0.0,0.046651,0.0,0
2024-12-08 05:00:00-08:00,0.049334,0.0,0.049334,0.0,0
2024-12-08 06:00:00-08:00,0.049494,0.0,0.049494,0.0,0
2024-12-08 07:00:00-08:00,0.043496,0.0,0.043496,0.0,0
2024-12-08 08:00:00-08:00,0.043538,0.0,0.043538,0.0,0
2024-12-08 09:00:00-08:00,0.041975,0.0,0.041975,0.0,0
2024-12-08 10:00:00-08:00,0.038766,0.0,0.038766,0.0,0
2024-12-08 11:00:00-08:00,0.034957,0.0,0.034957,0.0,0
2024-12-08 12:00:00-08:00,0.035317,0.0,0.035317,0.0,0
2024-12-08 13:00:00-08:00,0.036125,0.0,0.036125,0.0,0
2024-12-08 14:00:00-08:00,0.038933,0.0,0.038933,0.0,0
2024-12-08 15:00:00-08:00,0.049848,1e-06,0.049847,0.0,0
2024-12-08 16:00:00-08:00,0.056548,2e-06,0.056546,0.0,0
2024-12-08 17:00:00-08:00,0.056656,4e-06,0.056652,0.0,0
2024-12-08 18:00:00-08:00,0.056624,4e-06,0.05662,0.0,0
2024-12-08 19:00:00-08:00,0.056476,2e-06,0.056474,0.0,0
2024-12-08 20:00:00-08:00,0.056393,2e-06,0.056391,0.0,0
2024-12-08 21:00:00-08:00,0.056637,1e-06,0.056636,0.0,0
2024-12-08 22:00:00-08:00,0.054856,1e-06,0.054855,0.0,0
2024-12-08 23:00:00-08:00,0.054113,0.0,0.054113,0.0,0
2024-12-09 00:00:00-08:00,0.046852,0.0,0.046852,0.0,0
2024-12-09 01:00:00-08:00,0.046954,0.0,0.046954,0.0,0
2024-12-09 02:00:00-08:00,0.046969,0.0,0.046969,0.0,0
2024-12-09 03:00:00-08:00,0.046887,0.0,0.046887,0.0,0
2024-12-09 04:00:00-08:00,0.04843,0.0,0.04843,0.0,0
2024-12-09 05:00:00-08:00,0.055726,0.0,0.055726,0.0,0
2024-12-09 06:00:00-08:00,0.060642,1e-06,0.060641,0.0,0
2024-12-09 07:00:00-08:00,0.060315,1e-06,0.060314,0.0,0
2024-12-09 08:00:00-08:00,0.052281,1e-06,0.05228,0.0,0
2024-12-09 09:00:00-08:00,0.048739,1e-06,0.048738,0.0,0
2024-12-09 10:00:00-08:00,0.045887,0.0,0.045887,0.0,0
2024-12-09 11:00:00-08:00,0.042637,0.0,0.042637,0.0,0
2024-12-09 12:00:00-08:00,0.04133,0.0,0.04133,0.0,0
2024-12-09 13:00:00-08:00,0.041386,0.0,0.041386,0.0,0
2024-12-09 14:00:00-08:00,0.043065,0.0,0.043065,0.0,0
2024-12-09 15:00:00-08:00,0.055086,1e-06,0.055085,0.0,0
2024-12-09 16:00:00-08:00,0.066664,3e-06,0.066661,0.0,0
2024-12-09 17:00:00-08:00,0.067092,6e-06,0.067086,0.0,0
2024-12-09 18:00:00-08:00,0.06557,6e-06,0.065564,0.0,0
2024-12-09 19:00:00-08:00,0.065677,4e-06,0.065673,0.0,0
2024-12-09 20:00:00-08:00,0.065474,3e-06,0.065471,0.0,0
2024-12-09 21:00:00-08:00,0.065094,2e-06,0.065092,0.0,0
2024-12-09 22:00:00-08:00,0.063015,1e-06,0.063014,0.0,0
2024-12-09 23:00:00-08:00,0.059885,0.0,0.059885,0.0,0
2024-12-10 00:00:00-08:00,0.051861,0.0,0.051861,0.0,0
2024-12-10 01:00:00-08:00,0.052346,0.0,0.052346,0.0,0
2024-12-10 02:00:00-08:00,0.051545,0.0,0.051545,0.0,0
2024-12-10 03:00:00-08:00,0.051578,0.0,0.051578,0.0,0
2024-12-10 04:00:00-08:00,0.054562,0.0,0.054562,0.0,0
2024-12-10 05:00:00-08:00,0.061791,0.0,0.061791,0.0,0
2024-12-10 06:00:00-08:00,0.069643,1e-06,0.069642,0.0,0
2024-12-10 07:00:00-08:00,0.06643,1e-06,0.066429,0.0,0
2024-12-10 08:00:00-08:00,0.057451,1e-06,0.05745,0.0,0
2024-12-10 09:00:00-08:00,0.053225,1e-06,0.053224,0.0,0
2024-12-10 10:00:00-08:00,0.048446,0.0,0.048446,0.0,0
2024-12-10 11:00:00-08:00,0.046972,0.0,0.046972,0.0,0
2024-12-10 12:00:00-08:00,0.04305,0.0,0.04305,0.0,0
2024-12-10 13:00:00-08:00,0.042676,0.0,0.042676,0.0,0
2024-12-10 14:00:00-08:00,0.046236,0.0,0.046236,0.0,0
2024-12-10 15:00:00-08:00,0.05529,1e-06,0.055289,0.0,0
2024-12-10 16:00:00-08:00,0.0719,3e-06,0.071897,0.0,0
2024-12-10 17:00:00-08:00,0.070372,6e-06,0.070366,0.0,0
2024-12-10 18:00:00-08:00,0.071558,6e-06,0.071552,0.0,0
2024-12-10 19:00:00-08:00,0.070634,4e-06,0.07063,0.0,0
2024-12-10 20:00:00-08:00,0.070414,3e-06,0.070411,0.0,0
2024-12-10 21:00:00-08:00,0.069796,2e-06,0.069794,0.0,0
2024-12-10 22:00:00-08:00,0.067328,1e-06,0.067327,0.0,0
2024-12-10 23:00:00-08:00,0.065257,0.0,0.065257,0.0,0
2024-12-11 00:00:00-08:00,0.056704,1e-06,0.056703,0.0,0
2024-12-11 01:00:00-08:00,0.056507,0.0,0.056507,0.0,0
2024-12-11 02:00:00-08:00,0.055834,0.0,0.055834,0.0,0
2024-12-11 03:00:00-08:00,0.056212,0.0,0.056212,0.0,0
2024-12-11 04:00:00-08:00,0.058057,0.0,0.058057,0.0,0
2024-12-11 05:00:00-08:00,0.06828,1e-06,0.068279,0.0,0
2024-12-11 06:00:00-08:00,0.072002,1e-06,0.072001,0.0,0
2024-12-11 07:00:00-08:00,0.073491,1e-06,0.07349,0.0,0
2024-12-11 08:00:00-08:00,0.071184,1e-06,0.071183,0.0,0
2024-12-11 09:00:00-08:00,0.067042,1e-06,0.067041,0.0,0
2024-12-11 10:00:00-08:00,0.060345,0.0,0.060345,0.0,0
2024-12-11 11:00:00-08:00,0.052678,0.0,0.052678,0.0,0
2024-12-11 12:00:00-08:00,0.049847,0.0,0.049847,0.0,0
2024-12-11 13:00:00-08:00,0.049871,0.0,0.049871,0.0,0
2024-12-11 14:00:00-08:00,0.054563,0.0,0.054563,0.0,0
2024-12-11 15:00:00-08:00,0.067154,1e-06,0.067153,0.0,0
2024-12-11 16:00:00-08:00,0.074113,2e-06,0.074111,0.0,0
2024-12-11 17:00:00-08:00,0.074894,3e-06,0.074891,0.0,0
2024-12-11 18:00:00-08:00,0.07002,4e-06,0.070016,0.0,0
2024-12-11 19:00:00-08:00,0.071906,3e-06,0.071903,0.0,0
2024-12-11 20:00:00-08:00,0.071667,3e-06,0.071664,0.0,0
2024-12-11 21:00:00-08:00,0.070612,2e-06,0.07061,0.0,0
2024-12-11 22:00:00-08:00,0.066475,1e-06,0.066474,0.0,0
2024-12-11 23:00:00-08:00,0.061643,1e-06,0.061642,0.0,0
2024-12-12 00:00:00-08:00,0.057646,0.0,0.057646,0.0,0
2024-12-12 01:00:00-08:00,0.055526,0.0,0.055526,0.0,0
2024-12-12 02:00:00-08:00,0.055382,0.0,0.055382,0.0,0
2024-12-12 03:00:00-08:00,0.054775,0.0,0.054775,0.0,0
2024-12-12 04:00:00-08:00,0.055503,0.0,0.055503,0.0,0
2024-12-12 05:00:00-08:00,0.065366,0.0,0.065366,0.0,0
2024-12-12 06:00:00-08:00,0.069718,0.0,0.069718,0.0,0
2024-12-12 07:00:00-08:00,0.069753,1e-06,0.069752,0.0,0
2024-12-12 08:00:00-08:00,0.0681,1e-06,0.068099,0.0,0
2024-12-12 09:00:00-08:00,0.068086,0.0,0.068086,0.0,0
2024-12-12 10:00:00-08:00,0.065923,0.0,0.065923,0.0,0
2024-12-12 11:00:00-08:00,0.053797,0.0,0.053797,0.0,0
2024-12-12 12:00:00-08:00,0.052346,0.0,0.052346,0.0,0
2024-12-12 13:00:00-08:00,0.054622,0.0,0.054622,0.0,0
2024-12-12 14:00:00-08:00,0.062734,1e-06,0.062733,0.0,0
2024-12-12 15:00:00-08:00,0.0669,1e-06,0.066899,0.0,0
2024-12-12 16:00:00-08:00,0.069207,1e-06,0.069206,0.0,0
2024-12-12 17:00:00-08:00,0.069017,2e-06,0.069015,0.0,0
2024-12-12 18:00:00-08:00,0.06792,2e-06,0.067918,0.0,0
2024-12-12 19:00:00-08:00,0.064642,2e-06,0.06464,0.0,0
2024-12-12 20:00:00-08:00,0.063126,2e-06,0.063124,0.0,0
2024-12-12 21:00:00-08:00,0.061827,1e-06,0.061826,0.0,0
2024-12-12 22:00:00-08:00,0.057775,1e-06,0.057774,0.0,0
2024-12-12 23:00:00-08:00,0.053814,0.0,0.053814,0.0,0
2024-12-13 00:00:00-08:00,0.04995,0.0,0.04995,0.0,0
2024-12-13 01:00:00-08:00,0.049315,0.0,0.049315,0.0,0
2024-12-13 02:00:00-08:00,0.04885,0.0,0.04885,0.0,0
2024-12-13 03:00:00-08:00,0.048761,0.0,0.048761,0.0,0
2024-12-13 04:00:00-08:00,0.049595,0.0,0.049595,0.0,0
2024-12-13 05:00:00-08:00,0.058051,0.0,0.058051,0.0,0
2024-12-13 06:00:00-08:00,0.061798,0.0,0.061798,0.0,0
2024-12-13 07:00:00-08:00,0.06137,1e-06,0.061369,0.0,0
2024-12-13 08:00:00-08:00,0.059117,1e-06,0.059116,0.0,0
2024-12-13 09:00:00-08:00,0.056263,1e-06,0.056262,0.0,0
2024-12-13 10:00:00-08:00,0.055256,1e-06,0.055255,0.0,0
2024-12-13 11:00:00-08:00,0.052987,0.0,0.052987,0.0,0
2024-12-13 12:00:00-08:00,0.049404,0.0,0.049404,0.0,0
2024-12-13 13:00:00-08:00,0.050315,0.0,0.050315,0.0,0
2024-12-13 14:00:00-08:00,0.057319,1e-06,0.057318,0.0,0
2024-12-13 15:00:00-08:00,0.059484,1e-06,0.059483,0.0,0
2024-12-13 16:00:00-08:00,0.064742,3e-06,0.064739,0.0,0
2024-12-13 17:00:00-08:00,0.064721,4e-06,0.064717,0.0,0
2024-12-13 18:00:00-08:00,0.063317,5e-06,0.063312,0.0,0
2024-12-13 19:00:00-08:00,0.063052,4e-06,0.063048,0.0,0
2024-12-13 20:00:00-08:00,0.06164,3e-06,0.061637,0.0,0
2024-12-13 21:00:00-08:00,0.060959,2e-06,0.060957,0.0,0
2024-12-13 22:00:00-08:00,0.059399,1e-06,0.059398,0.0,0
2024-12-13 23:00:00-08:00,0.058537,1e-06,0.058536,0.0,0
2024-12-14 00:00:00-08:00,0.055195,0.0,0.055195,0.0,0
2024-12-14 01:00:00-08:00,0.052447,0.0,0.052447,0.0,0
2024-12-14 02:00:00-08:00,0.049719,0.0,0.049719,0.0,0
2024-12-14 03:00:00-08:00,0.049358,0.0,0.049358,0.0,0
2024-12-14 04:00:00-08:00,0.051422,0.0,0.051422,0.0,0
2024-12-14 05:00:00-08:00,0.056419,0.0,0.056419,0.0,0
2024-12-14 06:00:00-08:00,0.056852,0.0,0.056852,0.0,0
2024-12-14 07:00:00-08:00,0.056814,1e-06,0.056813,0.0,0
2024-12-14 08:00:00-08:00,0.053896,1e-06,0.053895,0.0,0
2024-12-14 09:00:00-08:00,0.053656,1e-06,0.053655,0.0,0
2024-12-14 10:00:00-08:00,0.053601,1e-06,0.0536,0.0,0
2024-12-14 11:00:00-08:00,0.052899,2e-06,0.052897,0.0,0
2024-12-14 12:00:00-08:00,0.045116,1e-06,0.045115,0.0,0
2024-12-14 13:00:00-08:00,0.044309,1e-06,0.044308,0.0,0
2024-12-14 14:00:00-08:00,0.05106,1e-06,0.051059,0.0,0
2024-12-14 15:00:00-08:00,0.053909,1e-06,0.053908,0.0,0
2024-12-14 16:00:00-08:00,0.056758,3e-06,0.056755,0.0,0
2024-12-14 17:00:00-08:00,0.057556,6e-06,0.05755,0.0,0
2024-12-14 18:00:00-08:00,0.057194,6e-06,0.057188,0.0,0
2024-12-14 19:00:00-08:00,0.056453,5e-06,0.056448,0.0,0
2024-12-14 20:00:00-08:00,0.055585,4e-06,0.055581,0.0,0
2024-12-14 21:00:00-08:00,0.055306,2e-06,0.055304,0.0,0
2024-12-14 22:00:00-08:00,0.05466,1e-06,0.054659,0.0,0
2024-12-14 23:00:00-08:00,0.051046,1e-06,0.051045,0.0,0
2024-12-15 00:00:00-08:00,0.044071,0.0,0.044071,0.0,0
2024-12-15 01:00:00-08:00,0.043331,0.0,0.043331,0.0,0
2024-12-15 02:00:00-08:00,0.043147,0.0,0.043147,0.0,0
2024-12-15 03:00:00-08:00,0.042428,0.0,0.042428,0.0,0
2024-12-15 04:00:00-08:00,0.04394,0.0,0.04394,0.0,0
2024-12-15 05:00:00-08:00,0.0445,0.0,0.0445,0.0,0
2024-12-15 06:00:00-08:00,0.047322,0.0,0.047322,0.0,0
2024-12-15 07:00:00-08:00,0.049848,1e-06,0.049847,0.0,0
2024-12-15 08:00:00-08:00,0.041942,1e-06,0.041941,0.0,0
2024-12-15 09:00:00-08:00,0.044877,1e-06,0.044876,0.0,0
2024-12-15 10:00:00-08:00,0.043681,0.0,0.043681,0.0,0
2024-12-15 11:00:00-08:00,0.041494,0.0,0.041494,0.0,0
2024-12-15 12:00:00-08:00,0.035626,0.0,0.035626,0.0,0
2024-12-15 13:00:00-08:00,0.041579,0.0,0.041579,0.0,0
2024-12-15 14:00:00-08:00,0.049017,0.0,0.049017,0.0,0
2024-12-15 15:00:00-08:00,0.052439,1e-06,0.052438,0.0,0
2024-12-15 16:00:00-08:00,0.059452,2e-06,0.05945,0.0,0
2024-12-15 17:00:00-08:00,0.06189,4e-06,0.061886,0.0,0
2024-12-15 18:00:00-08:00,0.06157,5e-06,0.061565,0.0,0
2024-12-15 19:00:00-08:00,0.061536,4e-06,0.061532,0.0,0
2024-12-15 20:00:00-08:00,0.062361,4e-06,0.062357,0.0,0
2024-12-15 21:00:00-08:00,0.060937,3e-06,0.060934,0.0,0
2024-12-15 22:00:00-08:00,0.059183,1e-06,0.059182,0.0,0
2024-12-15 23:00:00-08:00,0.057803,1e-06,0.057802,0.0,0
2024-12-16 00:00:00-08:00,0.055237,0.0,0.055237,0.0,0
2024-12-16 01:00:00-08:00,0.054918,0.0,0.054918,0.0,0
2024-12-16 02:00:00-08:00,0.05472,0.0,0.05472,0.0,0
2024-12-16 03:00:00-08:00,0.054842,0.0,0.054842,0.0,0
2024-12-16 04:00:00-08:00,0.055556,0.0,0.055556,0.0,0
2024-12-16 05:00:00-08:00,0.065359,0.0,0.065359,0.0,0
2024-12-16 06:00:00-08:00,0.068325,1e-06,0.068324,0.0,0
2024-12-16 07:00:00-08:00,0.067533,2e-06,0.067531,0.0,0
2024-12-16 08:00:00-08:00,0.058219,1e-06,0.058218,0.0,0
2024-12-16 09:00:00-08:00,0.057053,1e-06,0.057052,0.0,0
2024-12-16 10:00:00-08:00,0.055453,0.0,0.055453,0.0,0
2024-12-16 11:00:00-08:00,0.053277,0.0,0.053277,0.0,0
