,Price ($/kWh),cld - distribution,mec - generation,mgcc - generation,fixed cost
2024-12-03 16:00:00-08:00,0.113998,0.040924,0.073074,0.0,0
2024-12-03 17:00:00-08:00,0.18026,0.106491,0.073769,0.0,0
2024-12-03 18:00:00-08:00,0.291794,0.216634,0.07516,0.0,0
2024-12-03 19:00:00-08:00,0.487145,0.416178,0.070967,0.0,0
2024-12-03 20:00:00-08:00,0.530511,0.459922,0.070589,0.0,0
2024-12-03 21:00:00-08:00,0.391799,0.322729,0.06907,0.0,0
2024-12-03 22:00:00-08:00,0.177204,0.112196,0.065008,0.0,0
2024-12-03 23:00:00-08:00,0.103269,0.042314,0.060955,0.0,0
2024-12-04 00:00:00-08:00,0.079882,0.026476,0.053406,0.0,0
2024-12-04 01:00:00-08:00,0.062156,0.009517,0.052639,0.0,0
2024-12-04 02:00:00-08:00,0.057371,0.005834,0.051537,0.0,0
2024-12-04 03:00:00-08:00,0.055833,0.003999,0.051834,0.0,0
2024-12-04 04:00:00-08:00,0.056047,0.003837,0.05221,0.0,0
2024-12-04 05:00:00-08:00,0.067225,0.00654,0.060685,0.0,0
2024-12-04 06:00:00-08:00,0.075835,0.010113,0.065722,0.0,0
2024-12-04 07:00:00-08:00,0.088928,0.02567,0.063258,0.0,0
2024-12-04 08:00:00-08:00,0.095193,0.040991,0.054202,0.0,0
2024-12-04 09:00:00-08:00,0.094694,0.043122,0.051572,0.0,0
2024-12-04 10:00:00-08:00,0.087331,0.038596,0.048735,0.0,0
2024-12-04 11:00:00-08:00,0.08297,0.036835,0.046135,0.0,0
2024-12-04 12:00:00-08:00,0.07456,0.03183,0.04273,0.0,0
2024-12-04 13:00:00-08:00,0.065697,0.022256,0.043441,0.0,0
2024-12-04 14:00:00-08:00,0.075031,0.027326,0.047705,0.0,0
2024-12-04 15:00:00-08:00,0.077627,0.020806,0.056821,0.0,0
2024-12-04 16:00:00-08:00,0.106252,0.036668,0.069584,0.0,0
2024-12-04 17:00:00-08:00,0.155853,0.081541,0.070768,0.003544,0
2024-12-04 18:00:00-08:00,0.25681,0.188825,0.067985,0.0,0
2024-12-04 19:00:00-08:00,0.321345,0.254267,0.067078,0.0,0
2024-12-04 20:00:00-08:00,0.371048,0.30509,0.065958,0.0,0
2024-12-04 21:00:00-08:00,0.267959,0.201438,0.066521,0.0,0
2024-12-04 22:00:00-08:00,0.138183,0.073945,0.064238,0.0,0
2024-12-04 23:00:00-08:00,0.111309,0.049836,0.061473,0.0,0
2024-12-05 00:00:00-08:00,0.122527,0.065331,0.057196,0.0,0
2024-12-05 01:00:00-08:00,0.074355,0.021329,0.053026,0.0,0
2024-12-05 02:00:00-08:00,0.063371,0.011964,0.051407,0.0,0
2024-12-05 03:00:00-08:00,0.059444,0.008004,0.05144,0.0,0
2024-12-05 04:00:00-08:00,0.062043,0.006529,0.055514,0.0,0
2024-12-05 05:00:00-08:00,0.069577,0.009476,0.060101,0.0,0
2024-12-05 06:00:00-08:00,0.078436,0.011974,0.066462,0.0,0
2024-12-05 07:00:00-08:00,0.091233,0.026695,0.064538,0.0,0
2024-12-05 08:00:00-08:00,0.110329,0.053002,0.057327,0.0,0
2024-12-05 09:00:00-08:00,0.107929,0.054537,0.053392,0.0,0
2024-12-05 10:00:00-08:00,0.090486,0.03851,0.051976,0.0,0
2024-12-05 11:00:00-08:00,0.104693,0.056693,0.048,0.0,0
2024-12-05 12:00:00-08:00,0.089122,0.043234,0.045888,0.0,0
2024-12-05 13:00:00-08:00,0.076682,0.030905,0.045777,0.0,0
2024-12-05 14:00:00-08:00,0.079927,0.031976,0.047951,0.0,0
2024-12-05 15:00:00-08:00,0.085035,0.027723,0.057312,0.0,0
2024-12-05 16:00:00-08:00,0.12631,0.058576,0.067734,0.0,0
2024-12-05 17:00:00-08:00,0.244185,0.174454,0.069731,0.0,0
2024-12-05 18:00:00-08:00,0.428363,0.360185,0.068178,0.0,0
2024-12-05 19:00:00-08:00,0.658501,0.591439,0.067062,0.0,0
2024-12-05 20:00:00-08:00,0.573745,0.50651,0.067235,0.0,0
2024-12-05 21:00:00-08:00,0.428099,0.362584,0.065515,0.0,0
2024-12-05 22:00:00-08:00,0.253556,0.189488,0.064068,0.0,0
2024-12-05 23:00:00-08:00,0.142537,0.080673,0.061864,0.0,0
2024-12-06 00:00:00-08:00,0.134546,0.077024,0.057522,0.0,0
2024-12-06 01:00:00-08:00,0.071246,0.018054,0.053192,0.0,0
2024-12-06 02:00:00-08:00,0.065476,0.012849,0.052627,0.0,0
2024-12-06 03:00:00-08:00,0.058208,0.005943,0.052265,0.0,0
2024-12-06 04:00:00-08:00,0.059915,0.005678,0.054237,0.0,0
2024-12-06 05:00:00-08:00,0.076129,0.011221,0.064908,0.0,0
2024-12-06 06:00:00-08:00,0.087089,0.018899,0.06819,0.0,0
2024-12-06 07:00:00-08:00,0.10696,0.040167,0.066793,0.0,0
2024-12-06 08:00:00-08:00,0.123377,0.067992,0.055385,0.0,0
2024-12-06 09:00:00-08:00,0.137495,0.084914,0.052581,0.0,0
2024-12-06 10:00:00-08:00,0.180881,0.128108,0.052773,0.0,0
2024-12-06 11:00:00-08:00,0.130805,0.079782,0.051023,0.0,0
2024-12-06 12:00:00-08:00,0.090886,0.044872,0.046014,0.0,0
2024-12-06 13:00:00-08:00,0.07817,0.031763,0.046407,0.0,0
2024-12-06 14:00:00-08:00,0.082167,0.03232,0.049847,0.0,0
2024-12-06 15:00:00-08:00,0.096072,0.036377,0.059695,0.0,0
2024-12-06 16:00:00-08:00,0.13212,0.063176,0.068944,0.0,0
2024-12-06 17:00:00-08:00,0.250432,0.178387,0.072045,0.0,0
2024-12-06 18:00:00-08:00,0.35131,0.280737,0.070573,0.0,0
2024-12-06 19:00:00-08:00,0.471903,0.402412,0.069491,0.0,0
2024-12-06 20:00:00-08:00,0.528292,0.461623,0.066669,0.0,0
2024-12-06 21:00:00-08:00,0.372908,0.306944,0.065964,0.0,0
2024-12-06 22:00:00-08:00,0.282068,0.216617,0.065451,0.0,0
2024-12-06 23:00:00-08:00,0.176422,0.113411,0.063011,0.0,0
2024-12-07 00:00:00-08:00,0.098097,0.043888,0.054209,0.0,0
2024-12-07 01:00:00-08:00,0.076875,0.023195,0.05368,0.0,0
2024-12-07 02:00:00-08:00,0.069242,0.018081,0.051161,0.0,0
2024-12-07 03:00:00-08:00,0.061726,0.010584,0.051142,0.0,0
2024-12-07 04:00:00-08:00,0.060645,0.009307,0.051338,0.0,0
2024-12-07 05:00:00-08:00,0.067216,0.011688,0.055528,0.0,0
2024-12-07 06:00:00-08:00,0.073661,0.01768,0.055981,0.0,0
2024-12-07 07:00:00-08:00,0.09035,0.035773,0.054577,0.0,0
2024-12-07 08:00:00-08:00,0.100594,0.048931,0.051663,0.0,0
2024-12-07 09:00:00-08:00,0.093329,0.043463,0.049866,0.0,0
2024-12-07 10:00:00-08:00,0.113082,0.067957,0.045125,0.0,0
2024-12-07 11:00:00-08:00,0.078306,0.035273,0.043033,0.0,0
2024-12-07 12:00:00-08:00,0.069515,0.029784,0.039731,0.0,0
2024-12-07 13:00:00-08:00,0.057646,0.016951,0.040695,0.0,0
2024-12-07 14:00:00-08:00,0.058518,0.016631,0.041887,0.0,0
2024-12-07 15:00:00-08:00,0.07803,0.023444,0.054586,0.0,0
2024-12-07 16:00:00-08:00,0.109276,0.049558,0.059718,0.0,0
2024-12-07 17:00:00-08:00,0.190143,0.128081,0.062062,0.0,0
2024-12-07 18:00:00-08:00,0.317827,0.258334,0.059493,0.0,0
2024-12-07 19:00:00-08:00,0.377983,0.318924,0.059059,0.0,0
2024-12-07 20:00:00-08:00,0.355397,0.297301,0.058096,0.0,0
2024-12-07 21:00:00-08:00,0.224985,0.167883,0.057102,0.0,0
2024-12-07 22:00:00-08:00,0.29468,0.238422,0.056258,0.0,0
2024-12-07 23:00:00-08:00,0.126947,0.071311,0.055636,0.0,0
2024-12-08 00:00:00-08:00,0.075396,0.023766,0.05163,0.0,0
2024-12-08 01:00:00-08:00,0.060643,0.010239,0.050404,0.0,0
2024-12-08 02:00:00-08:00,0.056495,0.007152,0.049343,0.0,0
2024-12-08 03:00:00-08:00,0.051636,0.004432,0.047204,0.0,0
2024-12-08 04:00:00-08:00,0.051693,0.005042,0.046651,0.0,0
2024-12-08 05:00:00-08:00,0.056313,0.006979,0.049334,0.0,0
2024-12-08 06:00:00-08:00,0.062231,0.012737,0.049494,0.0,0
2024-12-08 07:00:00-08:00,0.067742,0.024246,0.043496,0.0,0
2024-12-08 08:00:00-08:00,0.075576,0.032038,0.043538,0.0,0
2024-12-08 09:00:00-08:00,0.0766,0.034625,0.041975,0.0,0
2024-12-08 10:00:00-08:00,0.071836,0.03307,0.038766,0.0,0
2024-12-08 11:00:00-08:00,0.05629,0.021333,0.034957,0.0,0
2024-12-08 12:00:00-08:00,0.059861,0.024544,0.035317,0.0,0
2024-12-08 13:00:00-08:00,0.052916,0.016791,0.036125,0.0,0
2024-12-08 14:00:00-08:00,0.055467,0.016534,0.038933,0.0,0
2024-12-08 15:00:00-08:00,0.070402,0.020555,0.049847,0.0,0
2024-12-08 16:00:00-08:00,0.085106,0.02856,0.056546,0.0,0
2024-12-08 17:00:00-08:00,0.14281,0.086158,0.056652,0.0,0
2024-12-08 18:00:00-08:00,0.255981,0.199361,0.05662,0.0,0
2024-12-08 19:00:00-08:00,0.32871,0.272236,0.056474,0.0,0
2024-12-08 20:00:00-08:00,0.285695,0.229304,0.056391,0.0,0
2024-12-08 21:00:00-08:00,0.188234,0.131598,0.056636,0.0,0
2024-12-08 22:00:00-08:00,0.142121,0.087266,0.054855,0.0,0
2024-12-08 23:00:00-08:00,0.125539,0.071426,0.054113,0.0,0
2024-12-09 00:00:00-08:00,0.068341,0.021489,0.046852,0.0,0
2024-12-09 01:00:00-08:00,0.062049,0.015095,0.046954,0.0,0
2024-12-09 02:00:00-08:00,0.059261,0.012292,0.046969,0.0,0
2024-12-09 03:00:00-08:00,0.054339,0.007452,0.046887,0.0,0
2024-12-09 04:00:00-08:00,0.055435,0.007005,0.04843,0.0,0
2024-12-09 05:00:00-08:00,0.069591,0.013865,0.055726,0.0,0
2024-12-09 06:00:00-08:00,0.087223,0.026582,0.060641,0.0,0
2024-12-09 07:00:00-08:00,0.122894,0.06258,0.060314,0.0,0
2024-12-09 08:00:00-08:00,0.107034,0.054754,0.05228,0.0,0
2024-12-09 09:00:00-08:00,0.079652,0.030914,0.048738,0.0,0
2024-12-09 10:00:00-08:00,0.078029,0.032142,0.045887,0.0,0
2024-12-09 11:00:00-08:00,0.066749,0.024112,0.042637,0.0,0
2024-12-09 12:00:00-08:00,0.069139,0.027809,0.04133,0.0,0
2024-12-09 13:00:00-08:00,0.065495,0.024109,0.041386,0.0,0
2024-12-09 14:00:00-08:00,0.061615,0.01855,0.043065,0.0,0
2024-12-09 15:00:00-08:00,0.082909,0.027824,0.055085,0.0,0
2024-12-09 16:00:00-08:00,0.111244,0.044583,0.066661,0.0,0
2024-12-09 17:00:00-08:00,0.174983,0.107897,0.067086,0.0,0
2024-12-09 18:00:00-08:00,0.287047,0.221483,0.065564,0.0,0
2024-12-09 19:00:00-08:00,0.445965,0.380292,0.065673,0.0,0
2024-12-09 20:00:00-08:00,0.40194,0.336469,0.065471,0.0,0
2024-12-09 21:00:00-08:00,0.338621,0.273529,0.065092,0.0,0
2024-12-09 22:00:00-08:00,0.26592,0.202906,0.063014,0.0,0
2024-12-09 23:00:00-08:00,0.186148,0.126263,0.059885,0.0,0
2024-12-10 00:00:00-08:00,0.07335,0.021489,0.051861,0.0,0
2024-12-10 01:00:00-08:00,0.067441,0.015095,0.052346,0.0,0
2024-12-10 02:00:00-08:00,0.063837,0.012292,0.051545,0.0,0
2024-12-10 03:00:00-08:00,0.05903,0.007452,0.051578,0.0,0
2024-12-10 04:00:00-08:00,0.061567,0.007005,0.054562,0.0,0
2024-12-10 05:00:00-08:00,0.075656,0.013865,0.061791,0.0,0
2024-12-10 06:00:00-08:00,0.096224,0.026582,0.069642,0.0,0
2024-12-10 07:00:00-08:00,0.129009,0.06258,0.066429,0.0,0
2024-12-10 08:00:00-08:00,0.112204,0.054754,0.05745,0.0,0
2024-12-10 09:00:00-08:00,0.084138,0.030914,0.053224,0.0,0
2024-12-10 10:00:00-08:00,0.080588,0.032142,0.048446,0.0,0
2024-12-10 11:00:00-08:00,0.071084,0.024112,0.046972,0.0,0
2024-12-10 12:00:00-08:00,0.070859,0.027809,0.04305,0.0,0
2024-12-10 13:00:00-08:00,0.066785,0.024109,0.042676,0.0,0
2024-12-10 14:00:00-08:00,0.064786,0.01855,0.046236,0.0,0
2024-12-10 15:00:00-08:00,0.083113,0.027824,0.055289,0.0,0
2024-12-10 16:00:00-08:00,0.11648,0.044583,0.071897,0.0,0
2024-12-10 17:00:00-08:00,0.178263,0.107897,0.070366,0.0,0
2024-12-10 18:00:00-08:00,0.293035,0.221483,0.071552,0.0,0
2024-12-10 19:00:00-08:00,0.450922,0.380292,0.07063,0.0,0
2024-12-10 20:00:00-08:00,0.40688,0.336469,0.070411,0.0,0
2024-12-10 21:00:00-08:00,0.343323,0.273529,0.069794,0.0,0
2024-12-10 22:00:00-08:00,0.270233,0.202906,0.067327,0.0,0
2024-12-10 23:00:00-08:00,0.19152,0.126263,0.065257,0.0,0
2024-12-11 00:00:00-08:00,0.119036,0.062333,0.056703,0.0,0
2024-12-11 01:00:00-08:00,0.133289,0.076782,0.056507,0.0,0
2024-12-11 02:00:00-08:00,0.104073,0.048239,0.055834,0.0,0
2024-12-11 03:00:00-08:00,0.082525,0.026313,0.056212,0.0,0
2024-12-11 04:00:00-08:00,0.07868,0.020623,0.058057,0.0,0
2024-12-11 05:00:00-08:00,0.098581,0.030302,0.068279,0.0,0
2024-12-11 06:00:00-08:00,0.114493,0.042492,0.072001,0.0,0
2024-12-11 07:00:00-08:00,0.140005,0.066515,0.07349,0.0,0
2024-12-11 08:00:00-08:00,0.164389,0.093206,0.071183,0.0,0
2024-12-11 09:00:00-08:00,0.169607,0.102566,0.067041,0.0,0
2024-12-11 10:00:00-08:00,0.128985,0.06864,0.060345,0.0,0
2024-12-11 11:00:00-08:00,0.095326,0.042648,0.052678,0.0,0
2024-12-11 12:00:00-08:00,0.085569,0.035722,0.049847,0.0,0
2024-12-11 13:00:00-08:00,0.068145,0.018274,0.049871,0.0,0
2024-12-11 14:00:00-08:00,0.074019,0.019456,0.054563,0.0,0
2024-12-11 15:00:00-08:00,0.082255,0.015102,0.067153,0.0,0
2024-12-11 16:00:00-08:00,0.115072,0.040961,0.074111,0.0,0
2024-12-11 17:00:00-08:00,0.284142,0.209251,0.074891,0.0,0
2024-12-11 18:00:00-08:00,0.546173,0.476157,0.070016,0.0,0
2024-12-11 19:00:00-08:00,0.643699,0.571796,0.071903,0.0,0
2024-12-11 20:00:00-08:00,0.47241,0.400746,0.071664,0.0,0
2024-12-11 21:00:00-08:00,0.298155,0.227545,0.07061,0.0,0
2024-12-11 22:00:00-08:00,0.488989,0.422515,0.066474,0.0,0
2024-12-11 23:00:00-08:00,0.133314,0.071672,0.061642,0.0,0
2024-12-12 00:00:00-08:00,0.082333,0.024687,0.057646,0.0,0
2024-12-12 01:00:00-08:00,0.087453,0.031927,0.055526,0.0,0
2024-12-12 02:00:00-08:00,0.067471,0.012089,0.055382,0.0,0
2024-12-12 03:00:00-08:00,0.062113,0.007338,0.054775,0.0,0
2024-12-12 04:00:00-08:00,0.061858,0.006355,0.055503,0.0,0
2024-12-12 05:00:00-08:00,0.07416,0.008794,0.065366,0.0,0
2024-12-12 06:00:00-08:00,0.08195,0.012232,0.069718,0.0,0
2024-12-12 07:00:00-08:00,0.092852,0.0231,0.069752,0.0,0
2024-12-12 08:00:00-08:00,0.117465,0.049366,0.068099,0.0,0
2024-12-12 09:00:00-08:00,0.172472,0.104386,0.068086,0.0,0
2024-12-12 10:00:00-08:00,0.183184,0.117261,0.065923,0.0,0
2024-12-12 11:00:00-08:00,0.159274,0.105477,0.053797,0.0,0
2024-12-12 12:00:00-08:00,0.137837,0.085491,0.052346,0.0,0
2024-12-12 13:00:00-08:00,0.13949,0.084868,0.054622,0.0,0
2024-12-12 14:00:00-08:00,0.174916,0.112183,0.062733,0.0,0
2024-12-12 15:00:00-08:00,0.221613,0.154714,0.066899,0.0,0
2024-12-12 16:00:00-08:00,0.234325,0.165119,0.069206,0.0,0
2024-12-12 17:00:00-08:00,0.296266,0.227251,0.069015,0.0,0
2024-12-12 18:00:00-08:00,0.448753,0.380835,0.067918,0.0,0
2024-12-12 19:00:00-08:00,0.334626,0.269986,0.06464,0.0,0
2024-12-12 20:00:00-08:00,0.223314,0.16019,0.063124,0.0,0
2024-12-12 21:00:00-08:00,0.166773,0.104947,0.061826,0.0,0
2024-12-12 22:00:00-08:00,0.141494,0.08372,0.057774,0.0,0
2024-12-12 23:00:00-08:00,0.110037,0.056223,0.053814,0.0,0
2024-12-13 00:00:00-08:00,0.059985,0.010035,0.04995,0.0,0
2024-12-13 01:00:00-08:00,0.054884,0.005569,0.049315,0.0,0
2024-12-13 02:00:00-08:00,0.052805,0.003955,0.04885,0.0,0
2024-12-13 03:00:00-08:00,0.051419,0.002658,0.048761,0.0,0
2024-12-13 04:00:00-08:00,0.052046,0.002451,0.049595,0.0,0
2024-12-13 05:00:00-08:00,0.061724,0.003673,0.058051,0.0,0
2024-12-13 06:00:00-08:00,0.066629,0.004831,0.061798,0.0,0
2024-12-13 07:00:00-08:00,0.068567,0.007198,0.061369,0.0,0
2024-12-13 08:00:00-08:00,0.071129,0.012013,0.059116,0.0,0
2024-12-13 09:00:00-08:00,0.076419,0.020157,0.056262,0.0,0
2024-12-13 10:00:00-08:00,0.084798,0.029543,0.055255,0.0,0
2024-12-13 11:00:00-08:00,0.082759,0.029772,0.052987,0.0,0
2024-12-13 12:00:00-08:00,0.093156,0.043752,0.049404,0.0,0
2024-12-13 13:00:00-08:00,0.082281,0.031966,0.050315,0.0,0
2024-12-13 14:00:00-08:00,0.099235,0.041917,0.057318,0.0,0
2024-12-13 15:00:00-08:00,0.117343,0.05786,0.059483,0.0,0
2024-12-13 16:00:00-08:00,0.193187,0.128448,0.064739,0.0,0
2024-12-13 17:00:00-08:00,0.295465,0.230748,0.064717,0.0,0
2024-12-13 18:00:00-08:00,0.45355,0.390238,0.063312,0.0,0
2024-12-13 19:00:00-08:00,0.429123,0.366075,0.063048,0.0,0
2024-12-13 20:00:00-08:00,0.381783,0.320146,0.061637,0.0,0
2024-12-13 21:00:00-08:00,0.233091,0.172134,0.060957,0.0,0
2024-12-13 22:00:00-08:00,0.168032,0.108634,0.059398,0.0,0
2024-12-13 23:00:00-08:00,0.077899,0.019363,0.058536,0.0,0
2024-12-14 00:00:00-08:00,0.065749,0.010554,0.055195,0.0,0
2024-12-14 01:00:00-08:00,0.060679,0.008232,0.052447,0.0,0
2024-12-14 02:00:00-08:00,0.055092,0.005373,0.049719,0.0,0
2024-12-14 03:00:00-08:00,0.053095,0.003737,0.049358,0.0,0
2024-12-14 04:00:00-08:00,0.054953,0.003531,0.051422,0.0,0
2024-12-14 05:00:00-08:00,0.060682,0.004263,0.056419,0.0,0
2024-12-14 06:00:00-08:00,0.062691,0.005839,0.056852,0.0,0
2024-12-14 07:00:00-08:00,0.069666,0.012853,0.056813,0.0,0
2024-12-14 08:00:00-08:00,0.075056,0.021161,0.053895,0.0,0
2024-12-14 09:00:00-08:00,0.099793,0.046138,0.053655,0.0,0
2024-12-14 10:00:00-08:00,0.106129,0.052529,0.0536,0.0,0
2024-12-14 11:00:00-08:00,0.13886,0.085963,0.052897,0.0,0
2024-12-14 12:00:00-08:00,0.17106,0.125945,0.045115,0.0,0
2024-12-14 13:00:00-08:00,0.14886,0.104552,0.044308,0.0,0
2024-12-14 14:00:00-08:00,0.206935,0.155876,0.051059,0.0,0
2024-12-14 15:00:00-08:00,0.226343,0.172435,0.053908,0.0,0
2024-12-14 16:00:00-08:00,0.290877,0.234122,0.056755,0.0,0
2024-12-14 17:00:00-08:00,0.426161,0.368611,0.05755,0.0,0
2024-12-14 18:00:00-08:00,0.426515,0.369327,0.057188,0.0,0
2024-12-14 19:00:00-08:00,0.426421,0.369973,0.056448,0.0,0
2024-12-14 20:00:00-08:00,0.447345,0.391764,0.055581,0.0,0
2024-12-14 21:00:00-08:00,0.247576,0.192272,0.055304,0.0,0
2024-12-14 22:00:00-08:00,0.136257,0.081598,0.054659,0.0,0
2024-12-14 23:00:00-08:00,0.102525,0.05148,0.051045,0.0,0
2024-12-15 00:00:00-08:00,0.08501,0.040939,0.044071,0.0,0
2024-12-15 01:00:00-08:00,0.059184,0.015853,0.043331,0.0,0
2024-12-15 02:00:00-08:00,0.054546,0.011399,0.043147,0.0,0
2024-12-15 03:00:00-08:00,0.051009,0.008581,0.042428,0.0,0
2024-12-15 04:00:00-08:00,0.051445,0.007505,0.04394,0.0,0
2024-12-15 05:00:00-08:00,0.055581,0.011081,0.0445,0.0,0
2024-12-15 06:00:00-08:00,0.062551,0.015229,0.047322,0.0,0
2024-12-15 07:00:00-08:00,0.086753,0.036906,0.049847,0.0,0
2024-12-15 08:00:00-08:00,0.086313,0.044372,0.041941,0.0,0
2024-12-15 09:00:00-08:00,0.105367,0.060491,0.044876,0.0,0
2024-12-15 10:00:00-08:00,0.149437,0.105756,0.043681,0.0,0
2024-12-15 11:00:00-08:00,0.202132,0.160638,0.041494,0.0,0
2024-12-15 12:00:00-08:00,0.124419,0.088793,0.035626,0.0,0
2024-12-15 13:00:00-08:00,0.120994,0.079415,0.041579,0.0,0
2024-12-15 14:00:00-08:00,0.113332,0.064315,0.049017,0.0,0
2024-12-15 15:00:00-08:00,0.136934,0.084496,0.052438,0.0,0
2024-12-15 16:00:00-08:00,0.223374,0.163924,0.05945,0.0,0
2024-12-15 17:00:00-08:00,0.532997,0.471111,0.061886,0.0,0
2024-12-15 18:00:00-08:00,0.73271,0.671145,0.061565,0.0,0
2024-12-15 19:00:00-08:00,0.886536,0.825004,0.061532,0.0,0
2024-12-15 20:00:00-08:00,0.88519,0.822833,0.062357,0.0,0
2024-12-15 21:00:00-08:00,0.604293,0.543359,0.060934,0.0,0
2024-12-15 22:00:00-08:00,0.293676,0.234494,0.059182,0.0,0
2024-12-15 23:00:00-08:00,0.144429,0.086627,0.057802,0.0,0
2024-12-16 00:00:00-08:00,0.141396,0.086159,0.055237,0.0,0
2024-12-16 01:00:00-08:00,0.085568,0.03065,0.054918,0.0,0
2024-12-16 02:00:00-08:00,0.07791,0.02319,0.05472,0.0,0
2024-12-16 03:00:00-08:00,0.07017,0.015328,0.054842,0.0,0
2024-12-16 04:00:00-08:00,0.066722,0.011166,0.055556,0.0,0
2024-12-16 05:00:00-08:00,0.085233,0.019874,0.065359,0.0,0
