,Price ($/kWh),cld - distribution,mec - generation,mgcc - generation,fixed cost
2024-12-02 19:00:00-08:00,0.078747,0.003258,0.075489,0.0,0
2024-12-02 20:00:00-08:00,0.077579,0.002099,0.07548,0.0,0
2024-12-02 21:00:00-08:00,0.076049,0.001419,0.07463,0.0,0
2024-12-02 22:00:00-08:00,0.073839,0.000716,0.073123,0.0,0
2024-12-02 23:00:00-08:00,0.070509,0.0006,0.069909,0.0,0
2024-12-03 00:00:00-08:00,0.057438,0.000227,0.057211,0.0,0
2024-12-03 01:00:00-08:00,0.054711,0.000408,0.054303,0.0,0
2024-12-03 02:00:00-08:00,0.053601,0.000327,0.053274,0.0,0
2024-12-03 03:00:00-08:00,0.053768,0.000327,0.053441,0.0,0
2024-12-03 04:00:00-08:00,0.054913,0.000465,0.054448,0.0,0
2024-12-03 05:00:00-08:00,0.065914,0.001107,0.064807,0.0,0
2024-12-03 06:00:00-08:00,0.077784,0.005391,0.072393,0.0,0
2024-12-03 07:00:00-08:00,0.094792,0.026747,0.068045,0.0,0
2024-12-03 08:00:00-08:00,0.101962,0.04553,0.056432,0.0,0
2024-12-03 09:00:00-08:00,0.125171,0.0719,0.053271,0.0,0
2024-12-03 10:00:00-08:00,0.144988,0.09535,0.049638,0.0,0
2024-12-03 11:00:00-08:00,0.145544,0.09718,0.048364,0.0,0
2024-12-03 12:00:00-08:00,0.166195,0.120516,0.045679,0.0,0
2024-12-03 13:00:00-08:00,0.157631,0.112485,0.045146,0.0,0
2024-12-03 14:00:00-08:00,0.149977,0.101347,0.04863,0.0,0
2024-12-03 15:00:00-08:00,0.136769,0.07676,0.060009,0.0,0
2024-12-03 16:00:00-08:00,0.124904,0.05183,0.073074,0.0,0
2024-12-03 17:00:00-08:00,0.100694,0.026925,0.073769,0.0,0
2024-12-03 18:00:00-08:00,0.0848,0.00964,0.07516,0.0,0
2024-12-03 19:00:00-08:00,0.075511,0.004544,0.070967,0.0,0
2024-12-03 20:00:00-08:00,0.073666,0.003077,0.070589,0.0,0
2024-12-03 21:00:00-08:00,0.071463,0.002393,0.06907,0.0,0
2024-12-03 22:00:00-08:00,0.066296,0.001288,0.065008,0.0,0
2024-12-03 23:00:00-08:00,0.062097,0.001142,0.060955,0.0,0
2024-12-04 00:00:00-08:00,0.053709,0.000303,0.053406,0.0,0
2024-12-04 01:00:00-08:00,0.053258,0.000619,0.052639,0.0,0
2024-12-04 02:00:00-08:00,0.052091,0.000554,0.051537,0.0,0
2024-12-04 03:00:00-08:00,0.052361,0.000527,0.051834,0.0,0
2024-12-04 04:00:00-08:00,0.052858,0.000648,0.05221,0.0,0
2024-12-04 05:00:00-08:00,0.062222,0.001537,0.060685,0.0,0
2024-12-04 06:00:00-08:00,0.073288,0.007566,0.065722,0.0,0
2024-12-04 07:00:00-08:00,0.0923,0.029042,0.063258,0.0,0
2024-12-04 08:00:00-08:00,0.099523,0.045321,0.054202,0.0,0
2024-12-04 09:00:00-08:00,0.151775,0.100203,0.051572,0.0,0
2024-12-04 10:00:00-08:00,0.163819,0.115084,0.048735,0.0,0
2024-12-04 11:00:00-08:00,0.15927,0.113135,0.046135,0.0,0
2024-12-04 12:00:00-08:00,0.161943,0.119213,0.04273,0.0,0
2024-12-04 13:00:00-08:00,0.13878,0.095339,0.043441,0.0,0
2024-12-04 14:00:00-08:00,0.123386,0.075681,0.047705,0.0,0
2024-12-04 15:00:00-08:00,0.118564,0.061743,0.056821,0.0,0
2024-12-04 16:00:00-08:00,0.116183,0.046599,0.069584,0.0,0
2024-12-04 17:00:00-08:00,0.099531,0.025219,0.070768,0.003544,0
2024-12-04 18:00:00-08:00,0.076457,0.008472,0.067985,0.0,0
2024-12-04 19:00:00-08:00,0.070865,0.003787,0.067078,0.0,0
2024-12-04 20:00:00-08:00,0.0688,0.002842,0.065958,0.0,0
2024-12-04 21:00:00-08:00,0.068083,0.001562,0.066521,0.0,0
2024-12-04 22:00:00-08:00,0.065133,0.000895,0.064238,0.0,0
2024-12-04 23:00:00-08:00,0.062563,0.00109,0.061473,0.0,0
2024-12-05 00:00:00-08:00,0.057488,0.000292,0.057196,0.0,0
2024-12-05 01:00:00-08:00,0.053648,0.000622,0.053026,0.0,0
2024-12-05 02:00:00-08:00,0.052002,0.000595,0.051407,0.0,0
2024-12-05 03:00:00-08:00,0.052022,0.000582,0.05144,0.0,0
2024-12-05 04:00:00-08:00,0.056194,0.00068,0.055514,0.0,0
2024-12-05 05:00:00-08:00,0.061421,0.00132,0.060101,0.0,0
2024-12-05 06:00:00-08:00,0.073766,0.007304,0.066462,0.0,0
2024-12-05 07:00:00-08:00,0.101789,0.037251,0.064538,0.0,0
2024-12-05 08:00:00-08:00,0.107577,0.05025,0.057327,0.0,0
2024-12-05 09:00:00-08:00,0.135977,0.082585,0.053392,0.0,0
2024-12-05 10:00:00-08:00,0.152891,0.100915,0.051976,0.0,0
2024-12-05 11:00:00-08:00,0.127946,0.079946,0.048,0.0,0
2024-12-05 12:00:00-08:00,0.148357,0.102469,0.045888,0.0,0
2024-12-05 13:00:00-08:00,0.148172,0.102395,0.045777,0.0,0
2024-12-05 14:00:00-08:00,0.131144,0.083193,0.047951,0.0,0
2024-12-05 15:00:00-08:00,0.121984,0.064672,0.057312,0.0,0
2024-12-05 16:00:00-08:00,0.115582,0.047848,0.067734,0.0,0
2024-12-05 17:00:00-08:00,0.103176,0.033445,0.069731,0.0,0
2024-12-05 18:00:00-08:00,0.076889,0.008711,0.068178,0.0,0
2024-12-05 19:00:00-08:00,0.071029,0.003967,0.067062,0.0,0
2024-12-05 20:00:00-08:00,0.069091,0.001856,0.067235,0.0,0
2024-12-05 21:00:00-08:00,0.067053,0.001538,0.065515,0.0,0
2024-12-05 22:00:00-08:00,0.065202,0.001134,0.064068,0.0,0
2024-12-05 23:00:00-08:00,0.062866,0.001002,0.061864,0.0,0
2024-12-06 00:00:00-08:00,0.057734,0.000212,0.057522,0.0,0
2024-12-06 01:00:00-08:00,0.053661,0.000469,0.053192,0.0,0
2024-12-06 02:00:00-08:00,0.053066,0.000439,0.052627,0.0,0
2024-12-06 03:00:00-08:00,0.052687,0.000422,0.052265,0.0,0
2024-12-06 04:00:00-08:00,0.054699,0.000462,0.054237,0.0,0
2024-12-06 05:00:00-08:00,0.065762,0.000854,0.064908,0.0,0
2024-12-06 06:00:00-08:00,0.073088,0.004898,0.06819,0.0,0
2024-12-06 07:00:00-08:00,0.084683,0.01789,0.066793,0.0,0
2024-12-06 08:00:00-08:00,0.085731,0.030346,0.055385,0.0,0
2024-12-06 09:00:00-08:00,0.103728,0.051147,0.052581,0.0,0
2024-12-06 10:00:00-08:00,0.108472,0.055699,0.052773,0.0,0
2024-12-06 11:00:00-08:00,0.123546,0.072523,0.051023,0.0,0
2024-12-06 12:00:00-08:00,0.130409,0.084395,0.046014,0.0,0
2024-12-06 13:00:00-08:00,0.123717,0.07731,0.046407,0.0,0
2024-12-06 14:00:00-08:00,0.10976,0.059913,0.049847,0.0,0
2024-12-06 15:00:00-08:00,0.098459,0.038764,0.059695,0.0,0
2024-12-06 16:00:00-08:00,0.10328,0.034336,0.068944,0.0,0
2024-12-06 17:00:00-08:00,0.093421,0.021376,0.072045,0.0,0
2024-12-06 18:00:00-08:00,0.07614,0.005567,0.070573,0.0,0
2024-12-06 19:00:00-08:00,0.072027,0.002536,0.069491,0.0,0
2024-12-06 20:00:00-08:00,0.068278,0.001609,0.066669,0.0,0
2024-12-06 21:00:00-08:00,0.067109,0.001145,0.065964,0.0,0
2024-12-06 22:00:00-08:00,0.066373,0.000922,0.065451,0.0,0
2024-12-06 23:00:00-08:00,0.063675,0.000664,0.063011,0.0,0
2024-12-07 00:00:00-08:00,0.054398,0.000189,0.054209,0.0,0
2024-12-07 01:00:00-08:00,0.054165,0.000485,0.05368,0.0,0
2024-12-07 02:00:00-08:00,0.051579,0.000418,0.051161,0.0,0
2024-12-07 03:00:00-08:00,0.051587,0.000445,0.051142,0.0,0
2024-12-07 04:00:00-08:00,0.051804,0.000466,0.051338,0.0,0
2024-12-07 05:00:00-08:00,0.056219,0.000691,0.055528,0.0,0
2024-12-07 06:00:00-08:00,0.057099,0.001118,0.055981,0.0,0
2024-12-07 07:00:00-08:00,0.056329,0.001752,0.054577,0.0,0
2024-12-07 08:00:00-08:00,0.054022,0.002359,0.051663,0.0,0
2024-12-07 09:00:00-08:00,0.052701,0.002835,0.049866,0.0,0
2024-12-07 10:00:00-08:00,0.049696,0.004571,0.045125,0.0,0
2024-12-07 11:00:00-08:00,0.04711,0.004077,0.043033,0.0,0
2024-12-07 12:00:00-08:00,0.044225,0.004494,0.039731,0.0,0
2024-12-07 13:00:00-08:00,0.044385,0.00369,0.040695,0.0,0
2024-12-07 14:00:00-08:00,0.045633,0.003746,0.041887,0.0,0
2024-12-07 15:00:00-08:00,0.058037,0.003451,0.054586,0.0,0
2024-12-07 16:00:00-08:00,0.063258,0.00354,0.059718,0.0,0
2024-12-07 17:00:00-08:00,0.065289,0.003227,0.062062,0.0,0
2024-12-07 18:00:00-08:00,0.062406,0.002913,0.059493,0.0,0
2024-12-07 19:00:00-08:00,0.060709,0.00165,0.059059,0.0,0
2024-12-07 20:00:00-08:00,0.059408,0.001312,0.058096,0.0,0
2024-12-07 21:00:00-08:00,0.058248,0.001146,0.057102,0.0,0
2024-12-07 22:00:00-08:00,0.057224,0.000966,0.056258,0.0,0
2024-12-07 23:00:00-08:00,0.056363,0.000727,0.055636,0.0,0
2024-12-08 00:00:00-08:00,0.051898,0.000268,0.05163,0.0,0
2024-12-08 01:00:00-08:00,0.050848,0.000444,0.050404,0.0,0
2024-12-08 02:00:00-08:00,0.049772,0.000429,0.049343,0.0,0
2024-12-08 03:00:00-08:00,0.047616,0.000412,0.047204,0.0,0
2024-12-08 04:00:00-08:00,0.047134,0.000483,0.046651,0.0,0
2024-12-08 05:00:00-08:00,0.050022,0.000688,0.049334,0.0,0
2024-12-08 06:00:00-08:00,0.050472,0.000978,0.049494,0.0,0
2024-12-08 07:00:00-08:00,0.044744,0.001248,0.043496,0.0,0
2024-12-08 08:00:00-08:00,0.045275,0.001737,0.043538,0.0,0
2024-12-08 09:00:00-08:00,0.04393,0.001955,0.041975,0.0,0
2024-12-08 10:00:00-08:00,0.041212,0.002446,0.038766,0.0,0
2024-12-08 11:00:00-08:00,0.037669,0.002712,0.034957,0.0,0
2024-12-08 12:00:00-08:00,0.03782,0.002503,0.035317,0.0,0
2024-12-08 13:00:00-08:00,0.038839,0.002714,0.036125,0.0,0
2024-12-08 14:00:00-08:00,0.041743,0.00281,0.038933,0.0,0
2024-12-08 15:00:00-08:00,0.052812,0.002965,0.049847,0.0,0
2024-12-08 16:00:00-08:00,0.06152,0.004974,0.056546,0.0,0
2024-12-08 17:00:00-08:00,0.060869,0.004217,0.056652,0.0,0
2024-12-08 18:00:00-08:00,0.059849,0.003229,0.05662,0.0,0
2024-12-08 19:00:00-08:00,0.059108,0.002634,0.056474,0.0,0
2024-12-08 20:00:00-08:00,0.057761,0.00137,0.056391,0.0,0
2024-12-08 21:00:00-08:00,0.057692,0.001056,0.056636,0.0,0
2024-12-08 22:00:00-08:00,0.055573,0.000718,0.054855,0.0,0
2024-12-08 23:00:00-08:00,0.054802,0.000689,0.054113,0.0,0
2024-12-09 00:00:00-08:00,0.04712,0.000268,0.046852,0.0,0
2024-12-09 01:00:00-08:00,0.047671,0.000717,0.046954,0.0,0
2024-12-09 02:00:00-08:00,0.047618,0.000649,0.046969,0.0,0
2024-12-09 03:00:00-08:00,0.047553,0.000666,0.046887,0.0,0
2024-12-09 04:00:00-08:00,0.049191,0.000761,0.04843,0.0,0
2024-12-09 05:00:00-08:00,0.057238,0.001512,0.055726,0.0,0
2024-12-09 06:00:00-08:00,0.068318,0.007677,0.060641,0.0,0
2024-12-09 07:00:00-08:00,0.085195,0.024881,0.060314,0.0,0
2024-12-09 08:00:00-08:00,0.097028,0.044748,0.05228,0.0,0
2024-12-09 09:00:00-08:00,0.130981,0.082243,0.048738,0.0,0
2024-12-09 10:00:00-08:00,0.168609,0.122722,0.045887,0.0,0
2024-12-09 11:00:00-08:00,0.184299,0.141662,0.042637,0.0,0
2024-12-09 12:00:00-08:00,0.17747,0.13614,0.04133,0.0,0
2024-12-09 13:00:00-08:00,0.160434,0.119048,0.041386,0.0,0
2024-12-09 14:00:00-08:00,0.125986,0.082921,0.043065,0.0,0
2024-12-09 15:00:00-08:00,0.113037,0.057952,0.055085,0.0,0
2024-12-09 16:00:00-08:00,0.107333,0.040672,0.066661,0.0,0
2024-12-09 17:00:00-08:00,0.089594,0.022508,0.067086,0.0,0
2024-12-09 18:00:00-08:00,0.072072,0.006508,0.065564,0.0,0
2024-12-09 19:00:00-08:00,0.068607,0.002934,0.065673,0.0,0
2024-12-09 20:00:00-08:00,0.067659,0.002188,0.065471,0.0,0
2024-12-09 21:00:00-08:00,0.067148,0.002056,0.065092,0.0,0
2024-12-09 22:00:00-08:00,0.064599,0.001585,0.063014,0.0,0
2024-12-09 23:00:00-08:00,0.060953,0.001068,0.059885,0.0,0
2024-12-10 00:00:00-08:00,0.052129,0.000268,0.051861,0.0,0
2024-12-10 01:00:00-08:00,0.053063,0.000717,0.052346,0.0,0
2024-12-10 02:00:00-08:00,0.052194,0.000649,0.051545,0.0,0
2024-12-10 03:00:00-08:00,0.052244,0.000666,0.051578,0.0,0
2024-12-10 04:00:00-08:00,0.055323,0.000761,0.054562,0.0,0
2024-12-10 05:00:00-08:00,0.063303,0.001512,0.061791,0.0,0
2024-12-10 06:00:00-08:00,0.077319,0.007677,0.069642,0.0,0
2024-12-10 07:00:00-08:00,0.09131,0.024881,0.066429,0.0,0
2024-12-10 08:00:00-08:00,0.102198,0.044748,0.05745,0.0,0
2024-12-10 09:00:00-08:00,0.135467,0.082243,0.053224,0.0,0
2024-12-10 10:00:00-08:00,0.171168,0.122722,0.048446,0.0,0
2024-12-10 11:00:00-08:00,0.188634,0.141662,0.046972,0.0,0
2024-12-10 12:00:00-08:00,0.17919,0.13614,0.04305,0.0,0
2024-12-10 13:00:00-08:00,0.161724,0.119048,0.042676,0.0,0
2024-12-10 14:00:00-08:00,0.129157,0.082921,0.046236,0.0,0
2024-12-10 15:00:00-08:00,0.113241,0.057952,0.055289,0.0,0
2024-12-10 16:00:00-08:00,0.112569,0.040672,0.071897,0.0,0
2024-12-10 17:00:00-08:00,0.092874,0.022508,0.070366,0.0,0
2024-12-10 18:00:00-08:00,0.07806,0.006508,0.071552,0.0,0
2024-12-10 19:00:00-08:00,0.073564,0.002934,0.07063,0.0,0
2024-12-10 20:00:00-08:00,0.072599,0.002188,0.070411,0.0,0
2024-12-10 21:00:00-08:00,0.07185,0.002056,0.069794,0.0,0
2024-12-10 22:00:00-08:00,0.068912,0.001585,0.067327,0.0,0
2024-12-10 23:00:00-08:00,0.066325,0.001068,0.065257,0.0,0
2024-12-11 00:00:00-08:00,0.05699,0.000287,0.056703,0.0,0
2024-12-11 01:00:00-08:00,0.057085,0.000578,0.056507,0.0,0
2024-12-11 02:00:00-08:00,0.056395,0.000561,0.055834,0.0,0
2024-12-11 03:00:00-08:00,0.056731,0.000519,0.056212,0.0,0
2024-12-11 04:00:00-08:00,0.058686,0.000629,0.058057,0.0,0
2024-12-11 05:00:00-08:00,0.069454,0.001175,0.068279,0.0,0
2024-12-11 06:00:00-08:00,0.077143,0.005142,0.072001,0.0,0
2024-12-11 07:00:00-08:00,0.09059,0.0171,0.07349,0.0,0
2024-12-11 08:00:00-08:00,0.101183,0.03,0.071183,0.0,0
2024-12-11 09:00:00-08:00,0.132348,0.065307,0.067041,0.0,0
2024-12-11 10:00:00-08:00,0.140436,0.080091,0.060345,0.0,0
2024-12-11 11:00:00-08:00,0.135959,0.083281,0.052678,0.0,0
2024-12-11 12:00:00-08:00,0.123822,0.073975,0.049847,0.0,0
2024-12-11 13:00:00-08:00,0.134826,0.084955,0.049871,0.0,0
2024-12-11 14:00:00-08:00,0.118423,0.06386,0.054563,0.0,0
2024-12-11 15:00:00-08:00,0.124888,0.057735,0.067153,0.0,0
2024-12-11 16:00:00-08:00,0.123344,0.049233,0.074111,0.0,0
2024-12-11 17:00:00-08:00,0.105546,0.030655,0.074891,0.0,0
2024-12-11 18:00:00-08:00,0.079114,0.009098,0.070016,0.0,0
2024-12-11 19:00:00-08:00,0.076576,0.004673,0.071903,0.0,0
2024-12-11 20:00:00-08:00,0.074132,0.002468,0.071664,0.0,0
2024-12-11 21:00:00-08:00,0.072402,0.001792,0.07061,0.0,0
2024-12-11 22:00:00-08:00,0.067811,0.001337,0.066474,0.0,0
2024-12-11 23:00:00-08:00,0.062434,0.000792,0.061642,0.0,0
2024-12-12 00:00:00-08:00,0.057958,0.000312,0.057646,0.0,0
2024-12-12 01:00:00-08:00,0.056029,0.000503,0.055526,0.0,0
2024-12-12 02:00:00-08:00,0.055868,0.000486,0.055382,0.0,0
2024-12-12 03:00:00-08:00,0.055244,0.000469,0.054775,0.0,0
2024-12-12 04:00:00-08:00,0.055937,0.000434,0.055503,0.0,0
2024-12-12 05:00:00-08:00,0.06608,0.000714,0.065366,0.0,0
2024-12-12 06:00:00-08:00,0.072865,0.003147,0.069718,0.0,0
2024-12-12 07:00:00-08:00,0.086732,0.01698,0.069752,0.0,0
2024-12-12 08:00:00-08:00,0.097379,0.02928,0.068099,0.0,0
2024-12-12 09:00:00-08:00,0.110403,0.042317,0.068086,0.0,0
2024-12-12 10:00:00-08:00,0.102836,0.036913,0.065923,0.0,0
2024-12-12 11:00:00-08:00,0.092891,0.039094,0.053797,0.0,0
2024-12-12 12:00:00-08:00,0.099786,0.04744,0.052346,0.0,0
2024-12-12 13:00:00-08:00,0.103447,0.048825,0.054622,0.0,0
2024-12-12 14:00:00-08:00,0.11046,0.047727,0.062733,0.0,0
2024-12-12 15:00:00-08:00,0.109727,0.042828,0.066899,0.0,0
2024-12-12 16:00:00-08:00,0.109969,0.040763,0.069206,0.0,0
2024-12-12 17:00:00-08:00,0.092589,0.023574,0.069015,0.0,0
2024-12-12 18:00:00-08:00,0.073734,0.005816,0.067918,0.0,0
2024-12-12 19:00:00-08:00,0.067145,0.002505,0.06464,0.0,0
2024-12-12 20:00:00-08:00,0.064833,0.001709,0.063124,0.0,0
2024-12-12 21:00:00-08:00,0.063279,0.001453,0.061826,0.0,0
2024-12-12 22:00:00-08:00,0.058873,0.001099,0.057774,0.0,0
2024-12-12 23:00:00-08:00,0.054546,0.000732,0.053814,0.0,0
2024-12-13 00:00:00-08:00,0.050128,0.000178,0.04995,0.0,0
2024-12-13 01:00:00-08:00,0.049649,0.000334,0.049315,0.0,0
2024-12-13 02:00:00-08:00,0.049153,0.000303,0.04885,0.0,0
2024-12-13 03:00:00-08:00,0.04906,0.000299,0.048761,0.0,0
2024-12-13 04:00:00-08:00,0.049925,0.00033,0.049595,0.0,0
2024-12-13 05:00:00-08:00,0.058655,0.000604,0.058051,0.0,0
2024-12-13 06:00:00-08:00,0.064303,0.002505,0.061798,0.0,0
2024-12-13 07:00:00-08:00,0.070545,0.009176,0.061369,0.0,0
2024-12-13 08:00:00-08:00,0.084415,0.025299,0.059116,0.0,0
2024-12-13 09:00:00-08:00,0.09552,0.039258,0.056262,0.0,0
2024-12-13 10:00:00-08:00,0.098253,0.042998,0.055255,0.0,0
2024-12-13 11:00:00-08:00,0.113963,0.060976,0.052987,0.0,0
2024-12-13 12:00:00-08:00,0.114108,0.064704,0.049404,0.0,0
2024-12-13 13:00:00-08:00,0.130143,0.079828,0.050315,0.0,0
2024-12-13 14:00:00-08:00,0.126373,0.069055,0.057318,0.0,0
2024-12-13 15:00:00-08:00,0.120562,0.061079,0.059483,0.0,0
2024-12-13 16:00:00-08:00,0.130823,0.066084,0.064739,0.0,0
2024-12-13 17:00:00-08:00,0.095657,0.03094,0.064717,0.0,0
2024-12-13 18:00:00-08:00,0.070747,0.007435,0.063312,0.0,0
2024-12-13 19:00:00-08:00,0.067306,0.004258,0.063048,0.0,0
2024-12-13 20:00:00-08:00,0.064404,0.002767,0.061637,0.0,0
2024-12-13 21:00:00-08:00,0.062957,0.002,0.060957,0.0,0
2024-12-13 22:00:00-08:00,0.060914,0.001516,0.059398,0.0,0
2024-12-13 23:00:00-08:00,0.059306,0.00077,0.058536,0.0,0
2024-12-14 00:00:00-08:00,0.055521,0.000326,0.055195,0.0,0
2024-12-14 01:00:00-08:00,0.052932,0.000485,0.052447,0.0,0
2024-12-14 02:00:00-08:00,0.050098,0.000379,0.049719,0.0,0
2024-12-14 03:00:00-08:00,0.049737,0.000379,0.049358,0.0,0
2024-12-14 04:00:00-08:00,0.051834,0.000412,0.051422,0.0,0
2024-12-14 05:00:00-08:00,0.056933,0.000514,0.056419,0.0,0
2024-12-14 06:00:00-08:00,0.057578,0.000726,0.056852,0.0,0
2024-12-14 07:00:00-08:00,0.057921,0.001108,0.056813,0.0,0
2024-12-14 08:00:00-08:00,0.055526,0.001631,0.053895,0.0,0
2024-12-14 09:00:00-08:00,0.056056,0.002401,0.053655,0.0,0
2024-12-14 10:00:00-08:00,0.056891,0.003291,0.0536,0.0,0
2024-12-14 11:00:00-08:00,0.057195,0.004298,0.052897,0.0,0
2024-12-14 12:00:00-08:00,0.049229,0.004114,0.045115,0.0,0
2024-12-14 13:00:00-08:00,0.048301,0.003993,0.044308,0.0,0
2024-12-14 14:00:00-08:00,0.055438,0.004379,0.051059,0.0,0
2024-12-14 15:00:00-08:00,0.058052,0.004144,0.053908,0.0,0
2024-12-14 16:00:00-08:00,0.061222,0.004467,0.056755,0.0,0
2024-12-14 17:00:00-08:00,0.062005,0.004455,0.05755,0.0,0
2024-12-14 18:00:00-08:00,0.060672,0.003484,0.057188,0.0,0
2024-12-14 19:00:00-08:00,0.058443,0.001995,0.056448,0.0,0
2024-12-14 20:00:00-08:00,0.056802,0.001221,0.055581,0.0,0
2024-12-14 21:00:00-08:00,0.056603,0.001299,0.055304,0.0,0
2024-12-14 22:00:00-08:00,0.055861,0.001202,0.054659,0.0,0
2024-12-14 23:00:00-08:00,0.051809,0.000764,0.051045,0.0,0
2024-12-15 00:00:00-08:00,0.04431,0.000239,0.044071,0.0,0
2024-12-15 01:00:00-08:00,0.04394,0.000609,0.043331,0.0,0
2024-12-15 02:00:00-08:00,0.043686,0.000539,0.043147,0.0,0
2024-12-15 03:00:00-08:00,0.04295,0.000522,0.042428,0.0,0
2024-12-15 04:00:00-08:00,0.044505,0.000565,0.04394,0.0,0
2024-12-15 05:00:00-08:00,0.045164,0.000664,0.0445,0.0,0
2024-12-15 06:00:00-08:00,0.048376,0.001054,0.047322,0.0,0
2024-12-15 07:00:00-08:00,0.051298,0.001451,0.049847,0.0,0
2024-12-15 08:00:00-08:00,0.043652,0.001711,0.041941,0.0,0
2024-12-15 09:00:00-08:00,0.047326,0.00245,0.044876,0.0,0
2024-12-15 10:00:00-08:00,0.04686,0.003179,0.043681,0.0,0
2024-12-15 11:00:00-08:00,0.045042,0.003548,0.041494,0.0,0
2024-12-15 12:00:00-08:00,0.040513,0.004887,0.035626,0.0,0
2024-12-15 13:00:00-08:00,0.046494,0.004915,0.041579,0.0,0
2024-12-15 14:00:00-08:00,0.054442,0.005425,0.049017,0.0,0
2024-12-15 15:00:00-08:00,0.058744,0.006306,0.052438,0.0,0
2024-12-15 16:00:00-08:00,0.070262,0.010812,0.05945,0.0,0
2024-12-15 17:00:00-08:00,0.071772,0.009886,0.061886,0.0,0
2024-12-15 18:00:00-08:00,0.068192,0.006627,0.061565,0.0,0
2024-12-15 19:00:00-08:00,0.066844,0.005312,0.061532,0.0,0
2024-12-15 20:00:00-08:00,0.064851,0.002494,0.062357,0.0,0
2024-12-15 21:00:00-08:00,0.063095,0.002161,0.060934,0.0,0
2024-12-15 22:00:00-08:00,0.060578,0.001396,0.059182,0.0,0
2024-12-15 23:00:00-08:00,0.058844,0.001042,0.057802,0.0,0
2024-12-16 00:00:00-08:00,0.055522,0.000285,0.055237,0.0,0
2024-12-16 01:00:00-08:00,0.055661,0.000743,0.054918,0.0,0
2024-12-16 02:00:00-08:00,0.055423,0.000703,0.05472,0.0,0
2024-12-16 03:00:00-08:00,0.055481,0.000639,0.054842,0.0,0
2024-12-16 04:00:00-08:00,0.05629,0.000734,0.055556,0.0,0
2024-12-16 05:00:00-08:00,0.066759,0.0014,0.065359,0.0,0
